paper id,last_name,first_name,full_name,api_gender,api_script,api_scale,api_score,api_probabilityCalibrated
707.1666,Giustino,Feliciano,Feliciano Giustino,male,LATIN,-0.986214463505826,20.32459262917361,0.9931072317529128
707.1673,Latora,Vito,Vito Latora,male,LATIN,-0.9398127807409512,14.026328871549572,0.9699063903704755
707.1678,Matos,Tonatiuh,Tonatiuh Matos,male,LATIN,-0.9766378776539222,17.905293953511737,0.9883189388269612
707.169,Pen,Ue-Li,Ue-Li Pen,male,LATIN,-0.9314546171337584,13.235487021939582,0.9657273085668792
707.1698,Parker,Laura C.,Laura C. Parker,female,LATIN,0.9895520274333738,21.718011702942142,0.9947760137166868
707.1705,Chung,Chul,Chul Chung,male,LATIN,-0.9260384348877596,12.93230372927587,0.96301921744388
707.1717,Bringmann,Kathrin,Kathrin Bringmann,female,LATIN,0.9330509801749948,13.34573239300494,0.9665254900874972
707.1711,Raymond,Sean N.,Sean N. Raymond,male,LATIN,-0.9873376871065728,20.98176817436132,0.9936688435532864
707.1725,Berg,Bernd A.,Bernd A. Berg,male,LATIN,-0.0065034594183284,0.3070262215303486,0.5032517297091642
707.1723,Mehta,Poonam,Poonam Mehta,female,LATIN,0.8837574586431136,11.483296950913886,0.9418787293215568
707.1723,Shalgar,Shashank,Shashank Shalgar,male,LATIN,-0.9750672872876098,17.23470869671385,0.9875336436438048
707.1736,Chen,Xurong,Xurong Chen,male,LATIN,-0.2828830124777215,4.57672446904631,0.6414415062388608
707.1741,Lampe,Karl-Heinz,Karl-Heinz Lampe,male,LATIN,-0.9921174615873798,25.99859722049561,0.99605873079369
707.1733,Shoji,Toshiaki,Toshiaki Shoji,male,LATIN,-0.9804031126901868,18.71534853855765,0.9902015563450932
707.1754,Stelzer,Beate,Beate Stelzer,female,LATIN,0.9669040267345456,15.956394318328645,0.9834520133672728
707.1777,Galvao,Douglas S.,Douglas S. Galvao,male,LATIN,-0.9906301313993662,22.38136134305837,0.9953150656996832
707.1803,Zhang,Jingyun,Jingyun Zhang,female,LATIN,0.0777803395896241,1.7390394540855942,0.5388901697948121
707.1815,Lawrence,Heather,Heather Lawrence,female,LATIN,0.7694592297879703,10.23627482262832,0.8847296148939852
707.1842,Konjik,Sanja,Sanja Konjik,male,LATIN,-0.739270693870258,9.326402048488248,0.869635346935129
707.1852,Kaloghiros,Anne-Sophie,Anne-Sophie Kaloghiros,female,LATIN,0.9864053387542886,20.40999321795461,0.9932026693771444
707.1855,Origlia,Livia,Livia Origlia,female,LATIN,0.9894467070834424,21.67173160648403,0.9947233535417211
707.1857,Adamovic,Drazen,Drazen Adamovic,male,LATIN,-0.9890218445395034,21.504151812033044,0.9945109222697516
707.1867,Venugopalan,Raju,Raju Venugopalan,male,LATIN,-0.991786014436266,25.819268547654985,0.995893007218133
707.1877,Khetarpal,Puneet,Puneet Khetarpal,male,LATIN,-0.4172179584075661,6.547519957278476,0.7086089792037831
707.1887,Suslov,Sergei K.,Sergei K. Suslov,male,LATIN,-0.99380483223086,39.47103685992543,0.99690241611543
707.1889,Simon,Steven H.,Steven H. Simon,male,LATIN,-0.9885892122809996,21.35822357335522,0.9942946061404998
707.1889,Sarma,Sankar Das,Sankar Das Sarma,male,LATIN,-0.8324390053139263,10.734971978429163,0.9162195026569632
707.1899,Schroeder,Timothy A.,Timothy A. Schroeder,female,LATIN,0.95801032353245,15.09100467673438,0.979005161766225
707.1908,Williams,Peter K. G.,Peter K. G. Williams,male,LATIN,-0.9884756769931686,21.32321133284991,0.9942378384965844
707.1908,Mazeh,Tsevi,Tsevi Mazeh,male,LATIN,-0.405835989439878,6.213084037482021,0.702917994719939
707.191,Wan,Wenjie,Wenjie Wan,female,LATIN,0.0058278169079393,0.0652319813950771,0.5029139084539697
707.1918,Bhowmik,Subrata,Subrata Bhowmik,male,LATIN,-0.9530408266429188,14.718423164627303,0.9765204133214592
707.1912,Maddah-Ali,Mohammad A.,Mohammad A. Maddah-Ali,male,LATIN,-0.9891258091943936,21.542638153582725,0.9945629045971968
707.1932,Kremer,Gilberto M.,Gilberto M. Kremer,male,LATIN,-0.99129202701824,23.30575010241653,0.99564601350912
707.1952,Chu,Jifeng,Jifeng Chu,male,LATIN,-0.8681685935107248,11.191949816588206,0.9340842967553624
707.1955,Qin,Xiaolong,Xiaolong Qin,male,LATIN,-0.3740464407137611,5.627721960235565,0.6870232203568806
707.1967,Barua,Rana,Rana Barua,female,LATIN,0.7568886489428148,10.049232913857212,0.8784443244714074
707.1966,Dharmatti,Sheetal,Sheetal Dharmatti,female,LATIN,0.8778742169746416,11.363163389128704,0.9389371084873208
707.1989,Egger,Reinhold,Reinhold Egger,male,LATIN,-0.9750292822437958,17.222955151215356,0.987514641121898
707.1982,Liddle,Andrew R,Andrew R Liddle,male,LATIN,-0.9889666008009446,21.48428794636071,0.9944833004004724
707.1992,Perc,Matjaz,Matjaz Perc,male,LATIN,-0.9568665108034052,14.992141801845884,0.9784332554017028
707.2,Hakonen,Pertti,Pertti Hakonen,male,LATIN,-0.6970136203412471,8.522371505076215,0.8485068101706236
707.2003,Williamson,Geordie,Geordie Williamson,male,LATIN,-0.4512953550386032,7.083725829505155,0.7256476775193016
707.2008,Aldroubi,Akram,Akram Aldroubi,male,LATIN,-0.7194540186855889,8.869670412065316,0.8597270093427944
707.2002,Saxena,Avadh,Avadh Saxena,male,LATIN,-0.8855733391731839,11.523492796311809,0.942786669586592
707.2014,Yuksel,Serdar,Serdar Yuksel,male,LATIN,-0.9908465653425892,22.59080739494974,0.9954232826712944
707.2013,Ohta,Nobuyoshi,Nobuyoshi Ohta,male,LATIN,-0.9737856837839732,16.898068036483643,0.9868928418919866
707.2021,El-Rabii,Hazem,Hazem El-Rabii,male,LATIN,-0.9079909973268596,12.229394445421852,0.9539954986634298
707.2026,Bazzoni,Silvana,Silvana Bazzoni,female,LATIN,0.9872598092725936,20.919324390498645,0.9936299046362967
707.2053,Mathur,Smita,Smita Mathur,female,LATIN,0.9687628586570324,16.136450142612084,0.9843814293285162
707.2053,Nair,Sunita,Sunita Nair,female,LATIN,0.9830978491096868,19.417895049279373,0.9915489245548434
707.2061,Sushkov,Oleg P.,Oleg P. Sushkov,male,LATIN,-0.99380483223086,41.98180521554542,0.99690241611543
707.2071,Fuchs,Christopher A.,Christopher A. Fuchs,male,LATIN,-0.9802286007862016,18.683188198350702,0.9901143003931008
707.2076,Penner,Orion,Orion Penner,male,LATIN,-0.5646988106356119,7.517813808943269,0.782349405317806
707.2076,Sood,Vishal,Vishal Sood,male,LATIN,-0.9626267823549332,15.634703622273303,0.9813133911774666
707.208,Illingworth,Garth D.,Garth D. Illingworth,male,LATIN,-0.9615598580982344,15.480311604904417,0.9807799290491171
707.2088,Zhou,Xiaolan,Xiaolan Zhou,female,LATIN,0.0234062887388164,0.911430991733786,0.5117031443694082
707.2095,Chaudhuri,Pinaki,Pinaki Chaudhuri,male,LATIN,-0.9854792742049108,20.05054226150272,0.9927396371024554
707.2094,Howell,Steve B.,Steve B. Howell,female,LATIN,0.2405871899327032,3.6344881621621945,0.6202935949663516
707.2099,Swartz,Douglas A.,Douglas A. Swartz,male,LATIN,-0.9889390944093815,21.474542937253084,0.9944695472046908
707.2112,Klimov,Victor I.,Victor I. Klimov,male,LATIN,-0.9938043196082222,34.04761901103282,0.9969021598041112
707.2125,Di Scala,Antonio J.,Antonio J. Di Scala,male,LATIN,-0.1638920234765828,2.520371422830156,0.5819460117382914
707.2133,Chakrabarti,Aparna,Aparna Chakrabarti,male,LATIN,-0.9596938764869652,15.257000326616891,0.9798469382434826
707.2132,Li,Chong Sheng,Chong Sheng Li,male,LATIN,-0.4750925256867635,7.160513052298071,0.7375462628433818
707.2132,Li,Zhao,Zhao Li,male,LATIN,-0.2780436023968318,4.415191757604697,0.6390218011984159
707.2145,Chakraborty,Partha Sarathi,Partha Sarathi Chakraborty,male,LATIN,-0.0062496256941937,0.2155159473313859,0.5031248128470969
707.2146,Nenciu,Gheorghe,Gheorghe Nenciu,male,LATIN,-0.9885572756836318,21.348250265247884,0.994278637841816
707.2164,Li,Ju,Ju Li,male,LATIN,-0.9745990786101324,17.09873321338502,0.9872995393050662
707.2164,Yip,Sidney,Sidney Yip,male,LATIN,-0.3847327221377798,5.789190824142762,0.6923663610688899
707.2186,Pap,Gyula,Gyula Pap,female,LATIN,0.972030794003634,16.562378939600592,0.986015397001817
707.219,Benito,Lourdes,Lourdes Benito,female,LATIN,0.9141885594446176,12.479823236467585,0.9570942797223088
707.2204,Akant,Levent,Levent Akant,male,LATIN,-0.9914241015585245,23.69500847984607,0.9957120507792622
707.2205,Chen,Jiangwei,Jiangwei Chen,male,LATIN,-0.4265834326775357,6.942715960223,0.7132917163387679
707.2205,Dong,Jinming,Jinming Dong,female,LATIN,0.7299576995882298,9.085769650796331,0.8649788497941149
707.2219,Tanaka,Masaomi,Masaomi Tanaka,male,LATIN,-0.0588601447979459,1.5135302643200563,0.529430072398973
707.2219,Mazzali,Paolo A.,Paolo A. Mazzali,male,LATIN,-0.9385695312111296,13.861427189802985,0.9692847656055648
707.2226,El-Bouanani,Hicham,Hicham El-Bouanani,male,LATIN,-0.9884750021494036,21.32300662772112,0.9942375010747018
707.224,Yurchyshyn,Vasyl,Vasyl Yurchyshyn,male,LATIN,-0.9723377878348338,16.613550020747734,0.9861688939174168
707.2242,Konar,Aniruddha,Aniruddha Konar,male,LATIN,-0.7310333882394988,9.110783216116255,0.8655166941197494
707.2242,Xing,Huili,Huili Xing,female,LATIN,0.3421038146195669,5.25847041887782,0.6710519073097835
707.2242,Jena,Debdeep,Debdeep Jena,male,LATIN,-0.993781617748557,30.28571247131022,0.9968908088742784
707.225,Zhao,Yong-Heng,Yong-Heng Zhao,male,LATIN,-0.177016709008192,2.6463376953809803,0.588508354504096
707.2254,Ding,Zejun,Zejun Ding,male,LATIN,-0.6763396585390753,8.283086728694716,0.8381698292695376
707.2258,Chatterjee,Piyali,Piyali Chatterjee,female,LATIN,0.7412224863769945,9.385106467008384,0.8706112431884973
707.2255,Kuroda,Takami,Takami Kuroda,female,LATIN,0.0443368148108986,1.2920045177712771,0.5221684074054493
707.2262,Farb,Benson,Benson Farb,male,LATIN,-0.9810581817048494,18.846235571539623,0.9905290908524248
707.2266,Leibler,Ludwik,Ludwik Leibler,male,LATIN,-0.9890234198424565,21.504723674359283,0.9945117099212282
707.2267,Ghosh,Saptarshi,Saptarshi Ghosh,male,LATIN,-0.8760085477841968,11.327895722480852,0.9380042738920984
707.2281,Kramer,Linus,Linus Kramer,male,LATIN,-0.9335274695141637,13.381140877645674,0.9667637347570818
707.2293,Nekovee,Maziar,Maziar Nekovee,male,LATIN,-0.8094160534501937,10.52280008898119,0.9047080267250968
707.231,Razamat,Shlomo S.,Shlomo S. Razamat,male,LATIN,-0.9603312925457226,15.327815019513269,0.9801656462728612
707.2316,Duffy,Alan R.,Alan R. Duffy,male,LATIN,-0.9840593523057608,19.670079829027426,0.9920296761528804
707.2315,Gauntlett,Jerome P.,Jerome P. Gauntlett,male,LATIN,-0.9844186908851028,19.7535537655309,0.9922093454425512
707.2331,Pesotskii,Sergei I.,Sergei I. Pesotskii,male,LATIN,-0.9937959345665072,31.24435406671715,0.9968979672832536
707.2347,Pernet,Clément,Clément Pernet,male,LATIN,-0.9711680692247608,16.431188013131663,0.9855840346123804
707.2352,Pavliotis,Grigorios,Grigorios Pavliotis,male,LATIN,-0.992074877292556,25.97368333721245,0.996037438646278
707.2372,Katsnelson,Mikhail I.,Mikhail I. Katsnelson,male,LATIN,-0.983144199747484,19.43557571861145,0.991572099873742
707.2373,Anastasiou,Charalampos,Charalampos Anastasiou,male,LATIN,-0.1466443420224747,2.373009831354816,0.5733221710112374
707.2378,Rapp,Akos,Akos Rapp,male,LATIN,-0.9652754948772082,15.821547531811673,0.982637747438604
707.2387,Djidjev,Hristo,Hristo Djidjev,male,LATIN,-0.9938047589990546,35.993278791492145,0.9969023794995272
707.2394,Perrin,Marshall D.,Marshall D. Perrin,male,LATIN,-0.8411435231387336,10.82858235620212,0.9205717615693668
707.2397,Lemberger,Thomas R.,Thomas R. Lemberger,male,LATIN,-0.9936509355918706,28.393476441238008,0.9968254677959352
707.2402,DeTar,Carleton,Carleton DeTar,male,LATIN,-0.9398777641733496,14.03574369239036,0.9699388820866748
707.2402,Fu,Ziwen,Ziwen Fu,male,LATIN,-0.0649719109328503,1.6168024958868752,0.5324859554664252
707.2408,Brower,Richard C.,Richard C. Brower,male,LATIN,-0.9892599889609242,21.594605365902208,0.994629994480462
707.2408,Tan,Chung-I,Chung-I Tan,female,LATIN,0.095534071174999,1.8964161230043408,0.5477670355874995
707.2414,Chen,Tianping,Tianping Chen,male,LATIN,-0.2245264715321302,3.2869370698834506,0.6122632357660651
707.2425,Anabuki,Naohisa,Naohisa Anabuki,male,LATIN,-0.7205040843262047,8.889290989946938,0.8602520421631024
707.2425,Markowitz,Alex G.,Alex G. Markowitz,male,LATIN,-0.9723486036696158,16.61540148956912,0.986174301834808
707.2425,Mizuno,Tsunefumi,Tsunefumi Mizuno,male,LATIN,-0.3487143013254763,5.324584796089923,0.6743571506627382
707.2428,Plotkin,Joshua B.,Joshua B. Plotkin,male,LATIN,-0.9873020069500996,20.952674379047,0.99365100347505
707.2444,Urbanski,Mariusz,Mariusz Urbanski,male,LATIN,-0.9766592218110326,17.918362513238556,0.9883296109055164
707.2446,Rahman,Ayesha,Ayesha Rahman,female,LATIN,0.9756323970439108,17.428048944885113,0.9878161985219552
707.2446,Mewis,Inga,Inga Mewis,female,LATIN,0.7300319834148166,9.087477048959729,0.8650159917074083
707.2449,Banerjee,Rabin,Rabin Banerjee,male,LATIN,-0.727153891352861,9.023367371833636,0.8635769456764305
707.2464,Mugele,Frieder,Frieder Mugele,male,LATIN,-0.9764963073510192,17.822685535917273,0.9882481536755096
707.2468,Arbutina,Bojan,Bojan Arbutina,male,LATIN,-0.9187475366682504,12.63067218345258,0.9593737683341252
707.2475,Mallick,Ritam,Ritam Mallick,male,LATIN,-0.2116869153363829,3.072426329952338,0.6058434576681915
707.2474,Garilli,Bianca,Bianca Garilli,male,LATIN,-0.9411475389782468,14.16200400471035,0.9705737694891232
707.2487,Morpurgo,Alberto F.,Alberto F. Morpurgo,male,LATIN,-0.991601130680768,24.71074493033069,0.995800565340384
707.2499,Van Leeuwen,Willem,Willem Van Leeuwen,male,LATIN,-0.9546203042731838,14.822519284854812,0.977310152136592
707.2506,Aras,Raghav,Raghav Aras,male,LATIN,-0.9777700101575844,18.31447082580491,0.9888850050787922
707.2504,Wu,Xing-Gang,Xing-Gang Wu,male,LATIN,-0.2204477539100029,3.214096095088378,0.6102238769550015
707.2518,Sengupta,Kausik,Kausik Sengupta,male,LATIN,-0.8528093091346061,10.969587952393416,0.926404654567303
707.2527,Alouini,Mohamed-Slim,Mohamed-Slim Alouini,male,LATIN,-0.9107111927317926,12.362304386230235,0.9553555963658964
707.2528,Brevik,Iver,Iver Brevik,male,LATIN,-0.9341531475059852,13.42962530140143,0.9670765737529926
707.254,Santra,Biswajit,Biswajit Santra,male,LATIN,-0.8130077310532442,10.553078007138591,0.906503865526622
707.254,Michaelides,Angelos,Angelos Michaelides,male,LATIN,-0.9854808789535376,20.05106567090872,0.9927404394767688
707.2557,Gressman,Philip T.,Philip T. Gressman,male,LATIN,-0.9933703845454902,27.355472483165297,0.9966851922727452
707.2571,Dutton,Zachary,Zachary Dutton,male,LATIN,-0.9509700011095792,14.596545972053264,0.9754850005547896
707.2576,Maydanskiy,Maksim,Maksim Maydanskiy,male,LATIN,-0.767161144757353,10.222047750452091,0.8835805723786765
707.2588,Li,Jun-Qing,Jun-Qing Li,male,LATIN,-0.2455341435452049,3.714082792971816,0.6227670717726025
707.2602,Lowen,Wendy,Wendy Lowen,female,LATIN,0.9165248983718772,12.55428528512545,0.9582624491859386
707.2603,Mohr,Joana,Joana Mohr,female,LATIN,0.9520897982870824,14.660601559653369,0.9760448991435412
707.2606,Kawaguchi,Go,Go Kawaguchi,male,LATIN,-0.7132298857600743,8.760666057074946,0.8566149428800371
707.2611,Al-Qasimi,Asma,Asma Al-Qasimi,female,LATIN,0.8238477652334095,10.650447107120636,0.9119238826167048
707.2624,Takami,Toshiya,Toshiya Takami,female,LATIN,0.2355162078705692,3.512034286987565,0.6177581039352846
707.263,Aoyagi,Mutsumi,Mutsumi Aoyagi,female,LATIN,0.364988680069878,5.508598548983556,0.682494340034939
707.2631,Du,Dong-Sheng,Dong-Sheng Du,male,LATIN,-0.1434566179925713,2.3476548454393646,0.5717283089962857
707.2651,Pan,Kaike,Kaike Pan,male,LATIN,-0.8714666930329928,11.246905124492503,0.9357333465164964
707.2663,Djehiche,Boualem,Boualem Djehiche,male,LATIN,-0.9759097616074944,17.53863278208755,0.9879548808037472
707.2665,Valle,Manuel A.,Manuel A. Valle,male,LATIN,-0.9765314523620672,17.84256527512535,0.9882657261810336
707.2667,Doussal,Pierre Le,Pierre Le Doussal,female,LATIN,0.2837199077823122,4.607445303659305,0.6418599538911561
707.2702,Lagage,Pierre-Olivier,Pierre-Olivier Lagage,male,LATIN,-0.9922872861440376,26.104691164650063,0.9961436430720187
707.2707,Matolcsi,Mate,Mate Matolcsi,male,LATIN,-0.2511070226282204,3.805385337047643,0.6255535113141102
707.272,Chen,Guihua,Guihua Chen,female,LATIN,0.279769927391061,4.46993332379807,0.6398849636955305
707.272,Wang,Weiliang,Weiliang Wang,male,LATIN,-0.7458383572672427,9.53940738531802,0.8729191786336213
707.2722,Panthee,Mahendra,Mahendra Panthee,male,LATIN,-0.1312016936410693,2.2548212712722777,0.5656008468205347
707.2759,Xiang,Rong,Rong Xiang,male,LATIN,-0.0573428935476005,1.488927003782644,0.5286714467738003
707.2759,Luo,Guohua,Guohua Luo,male,LATIN,-0.2388381568661988,3.5906320473258524,0.6194190784330994
707.2771,Silich,Sergiy,Sergiy Silich,male,LATIN,-0.9907478178774788,22.48978270691456,0.9953739089387394
707.2773,Kosloff,Ronnie,Ronnie Kosloff,female,LATIN,0.1252567505615316,2.2101933377454603,0.5626283752807658
707.2776,Szepietowski,Błażej,Błażej Szepietowski,male,LATIN,-0.9916563709095848,25.508434889770808,0.9958281854547923
707.278,Sezgin,Aydin,Aydin Sezgin,male,LATIN,-0.9872129587797942,20.88355499663862,0.9936064793898972
707.278,Charafeddine,Mohamad,Mohamad Charafeddine,male,LATIN,-0.2547495342421322,3.869680152728636,0.6273747671210661
707.2788,Lewis,Randy,Randy Lewis,male,LATIN,-0.9869756363543488,20.719746796604607,0.9934878181771744
707.2806,Hines,Dean C.,Dean C. Hines,male,LATIN,-0.9483004902219452,14.458598147669775,0.9741502451109726
707.2826,Kawabata,Koji S.,Koji S. Kawabata,male,LATIN,-0.9915330809229832,24.193692579165912,0.9957665404614916
707.2838,Baek,Seungwon,Seungwon Baek,male,LATIN,-0.7626665555981909,10.194794210429738,0.8813332777990954
707.2837,Saad,Nasser,Nasser Saad,male,LATIN,-0.9856567715667977,20.110156920799163,0.9928283857833988
707.2846,Li,Shu-Shen,Shu-Shen Li,male,LATIN,-0.0371610229784884,1.192260138044721,0.5185805114892442
707.2867,Sheng,Yunhe,Yunhe Sheng,male,LATIN,-0.9396598690418294,14.00451851969209,0.9698299345209148
707.2872,Wolff,Ulli,Ulli Wolff,female,LATIN,0.6366130877348002,7.940211209666709,0.8183065438674001
707.2876,Geng,Deli,Deli Geng,female,LATIN,0.425112163002348,6.869363204501885,0.712556081501174
707.2876,Guzman,Dani,Dani Guzman,female,LATIN,0.018587481601294,0.8176774500934211,0.509293740800647
707.2881,Kudritzki,Rolf-Peter,Rolf-Peter Kudritzki,male,LATIN,-0.9900052374204522,21.945955447242376,0.995002618710226
707.2885,Ghorpade,Sudhir R.,Sudhir R. Ghorpade,male,LATIN,-0.974234544605188,17.004346677810464,0.987117272302594
707.289,Keijsper,Judith,Judith Keijsper,female,LATIN,0.9564284725878134,14.956726868487811,0.9782142362939068
707.289,Stougie,Leen,Leen Stougie,female,LATIN,0.9136228562077084,12.462597682605535,0.9568114281038542
707.2908,Kurtzmann,Aline,Aline Kurtzmann,male,LATIN,-0.9937940305395676,31.049348339598204,0.9968970152697838
707.2928,Makino,Junichiro,Junichiro Makino,male,LATIN,-0.976677998976346,17.930002285257316,0.9883389994881728
707.2939,Tuncay,Caglar,Caglar Tuncay,male,LATIN,-0.8798041809614181,11.40100441227599,0.939902090480709
707.2937,Sinha,Subhasis,Subhasis Sinha,male,LATIN,-0.9837801474181862,19.609713329053992,0.9918900737090932
707.2958,Durnford,Callum,Callum Durnford,male,LATIN,-0.9677736953012754,16.036619925591655,0.9838868476506376
707.296,Ma,Chung-Pei,Chung-Pei Ma,male,LATIN,-0.0358959944658425,1.1745327707168969,0.5179479972329213
707.2961,Melko,Roger G.,Roger G. Melko,male,LATIN,-0.993184632071164,26.99951491367312,0.996592316035582
707.2969,Bencze,Mihaly,Mihaly Bencze,male,LATIN,-0.4257194263016479,6.898991505090847,0.712859713150824
707.2979,Sandell,Göran,Göran Sandell,male,LATIN,-0.974129661304898,16.978762211129506,0.987064830652449
707.2991,Chiueh,Tzihong,Tzihong Chiueh,male,LATIN,-0.2876235567747429,4.764409952726686,0.6438117783873715
707.2998,Sabharwal,Ashutosh,Ashutosh Sabharwal,male,LATIN,-0.8445104480717245,10.86727898252832,0.9222552240358622
707.3001,Wiseman,Howard M.,Howard M. Wiseman,male,LATIN,-0.9936973645564764,28.75247245979419,0.9968486822782382
707.3064,Ribas,Ignasi,Ignasi Ribas,male,LATIN,-0.9767804680843056,17.996025297648554,0.9883902340421528
707.3064,Allard,Nicole,Nicole Allard,female,LATIN,0.910535699276814,12.353175561407582,0.955267849638407
707.3068,Dugall,Berndt,Berndt Dugall,male,LATIN,-0.9889091970283366,21.464057486877707,0.9944545985141684
707.3113,Pulci,Olivia,Olivia Pulci,female,LATIN,0.9826343463930792,19.256412720143395,0.9913171731965396
707.3122,Sarkar,Jaydeb,Jaydeb Sarkar,male,LATIN,-0.937902414892274,13.783009681869853,0.968951207446137
707.3121,Chan,Garnet Kin-Lic,Garnet Kin-Lic Chan,male,LATIN,-0.0386029481783118,1.2118699320042994,0.519301474089156
707.3126,Kachru,Shamit,Shamit Kachru,male,LATIN,-0.6701529312535868,8.221344524791446,0.8350764656267934
707.3137,Casey,Philip A.,Philip A. Casey,female,LATIN,0.2088188840604572,3.029768121935526,0.6044094420302286
707.3137,Anderson,Philip W.,Philip W. Anderson,male,LATIN,-0.9930565130276656,26.8116854064706,0.9965282565138328
707.3141,Narayanan,Desika,Desika Narayanan,female,LATIN,0.9030107924416856,12.024123418208813,0.9515053962208428
707.3141,Chakrabarti,Sukanya,Sukanya Chakrabarti,female,LATIN,0.9708577010460816,16.38790673835625,0.9854288505230407
707.3141,Dave,Romeel,Romeel Dave,male,LATIN,-0.0097966679407464,0.5074678654741277,0.5048983339703732
707.3141,Robertson,Brant,Brant Robertson,male,LATIN,-0.9866735462048204,20.54383699539493,0.9933367731024102
707.3145,Jaikumar,Prashanth,Prashanth Jaikumar,male,LATIN,-0.9409700707546148,14.15565647166604,0.9704850353773072
707.3146,Naoz,Smadar,Smadar Naoz,female,LATIN,0.7813197546163635,10.31310312813392,0.8906598773081817
707.3144,Pinsonneault,Marc H.,Marc H. Pinsonneault,male,LATIN,-0.9855436361804236,20.07175065599528,0.992771818090212
707.3149,Howes,Gregory G.,Gregory G. Howes,male,LATIN,-0.9704038860807864,16.32781388294273,0.9852019430403932
707.315,Berger,Edmond L.,Edmond L. Berger,male,LATIN,-0.9914441897348764,23.77014156527732,0.9957220948674382
707.315,Rodriguez-Pedraza,Ricardo A.,Ricardo A. Rodriguez-Pedraza,male,LATIN,-0.9929838304608338,26.71896238045564,0.9964919152304168
707.3152,Mantry,Sonny,Sonny Mantry,male,LATIN,-0.1810631462408281,2.688110760516601,0.590531573120414
707.3161,Takata,Tadafumi,Tadafumi Takata,male,LATIN,-0.9025993285609892,12.008907694286162,0.9512996642804946
707.3171,Guptasarma,Prasenjit,Prasenjit Guptasarma,male,LATIN,-0.9790677818508816,18.49213743642992,0.9895338909254408
707.3181,Xiaochun,Gan,Gan Xiaochun,male,LATIN,-0.3678853401411153,5.54518476695329,0.6839426700705576
707.3188,Killip,Rowan,Rowan Killip,male,LATIN,-0.6251489208712895,7.859758734166976,0.8125744604356447
707.3194,Mawatari,Kentarou,Kentarou Mawatari,male,LATIN,-0.9563807385373528,14.952942328650588,0.9781903692686764
707.3196,Fukutome,Takahiko,Takahiko Fukutome,female,LATIN,0.0813781387549916,1.769530152332944,0.5406890693774958
707.3206,Mangioni,Sergio E.,Sergio E. Mangioni,male,LATIN,-0.9915691474690848,24.43445844527107,0.9957845737345424
707.3214,Yan,YiJing,YiJing Yan,female,LATIN,0.2827853367279527,4.573198501309184,0.6413926683639763
707.3218,Sheth,Ravi K.,Ravi K. Sheth,female,LATIN,0.9869277893013576,20.689738943269404,0.9934638946506787
707.322,Bennett,Joseph W.,Joseph W. Bennett,male,LATIN,-0.9924565980780578,26.222982086567228,0.9962282990390288
707.3229,Rieffel,Marc A.,Marc A. Rieffel,male,LATIN,-0.9864215699134632,20.417603211019347,0.9932107849567317
707.3234,Badescu,Viorel,Viorel Badescu,male,LATIN,-0.9276157477620396,13.011525762144254,0.9638078738810196
707.3234,Cathcart,Richard B.,Richard B. Cathcart,male,LATIN,-0.9936704884839048,28.52932883396604,0.9968352442419524
707.3259,Chang-Ying,Cai,Cai Chang-Ying,female,LATIN,0.011176624866797,0.5699175729533129,0.5055883124333985
707.3259,Zhong-Zhou,Ren,Ren Zhong-Zhou,male,LATIN,-0.3185294699068426,5.052678366033325,0.6592647349534213
707.3269,Ide,Nancy,Nancy Ide,female,LATIN,0.9865039294011332,20.457136450147544,0.9932519647005664
707.3267,Sakai,Norisuke,Norisuke Sakai,male,LATIN,-0.6877191047234372,8.407673337352145,0.8438595523617186
707.3293,Kuehn,Kerry,Kerry Kuehn,male,LATIN,-0.0059336121204138,0.1027900163276987,0.5029668060602069
707.33,Wiesenfeldt,Soren,Soren Wiesenfeldt,male,LATIN,-0.3928022320509863,5.930986492770292,0.6964011160254931
707.3309,Tsumura,Kyosuke,Kyosuke Tsumura,male,LATIN,-0.9878587563167012,21.151818834947075,0.9939293781583506
707.3313,Adler,Jeffrey D.,Jeffrey D. Adler,male,LATIN,-0.2082373974671003,3.0213173059694385,0.6041186987335502
707.3313,Spice,Loren,Loren Spice,female,LATIN,0.180763077818487,2.6849603208704225,0.5903815389092435
707.3323,Rudnick,Zeev,Zeev Rudnick,male,LATIN,-0.9554117683344154,14.879061473908989,0.9777058841672076
707.3324,Imai,Yoshiki,Yoshiki Imai,male,LATIN,-0.8089132648724138,10.518633781961782,0.9044566324362068
707.3324,Saso,Tetsuro,Tetsuro Saso,female,LATIN,0.0568736672015564,1.4813951701122448,0.5284368336007782
707.3325,Kiraz,Alper,Alper Kiraz,male,LATIN,-0.9889782300077444,21.48843678069105,0.9944891150038724
707.3325,Kurt,Adnan,Adnan Kurt,male,LATIN,-0.7542353578300696,9.9010972934179,0.8771176789150348
707.333,Pierog,Tanguy,Tanguy Pierog,male,LATIN,-0.4790864982658427,7.173997805826462,0.7395432491329214
707.3332,Oh,Yongseok,Yongseok Oh,male,LATIN,-0.9475516306912712,14.423089072914893,0.9737758153456356
707.3333,Villaseñor,Eduardo J. S.,Eduardo J. S. Villaseñor,male,LATIN,-0.9937656165990832,29.76142273034303,0.9968828082995416
707.3353,Lai,Ying-Cheng,Ying-Cheng Lai,female,LATIN,0.0174402106898285,0.7958621148432715,0.5087201053449143
