paper id,last_name,first_name,full_name,gd_gender,gg_gender,genderize_gender,ns_gender,genderize_probability,ns_probability
801.1524,Ying,Lexing,Lexing Ying,unknown,unknown,male,male,1.0,0.5321050432486278
801.1541,Smith,Karen E.,Karen E. Smith,female,female,female,female,0.95,0.9738951078456766
801.1563,Chaaboki,Sanaz,Sanaz Chaaboki,female,female,female,female,0.97,0.9862567302144178
801.1659,Huang,Zhirong,Zhirong Huang,unknown,unknown,male,male,0.9,0.6414499960561877
801.1672,Browning,Matthew K.,Matthew K. Browning,male,male,male,male,1.0,0.9953754411878618
801.1701,Lu,Guozhen,Guozhen Lu,unknown,unknown,male,female,0.71,0.5028711424368645
801.1744,Basavaraju,Manu,Manu Basavaraju,unknown,male,male,female,0.84,0.588941873179951
801.1757,Czechowska-Kryszk,Justyna,Justyna Czechowska-Kryszk,female,female,female,female,0.98,0.996644145845834
801.1768,Pérez-Madrid,Agustin,Agustin Pérez-Madrid,male,male,male,male,0.97,0.964426720502088
801.183,Zhang,Xicheng,Xicheng Zhang,unknown,unknown,male,male,1.0,0.7083682071030055
801.1859,Nowak,Maciej A.,Maciej A. Nowak,male,male,male,male,1.0,0.9934596993668569
801.1955,Forero-Romero,Jaime E.,Jaime E. Forero-Romero,unknown,male,male,male,0.97,0.8647908289481894
801.1983,Dinh,Tien-Cuong,Tien-Cuong Dinh,unknown,unknown,unknown,male,0.0,0.5912891393654588
801.1995,van der Wel,Arjen,Arjen van der Wel,male,male,male,male,0.97,0.9199692584709588
801.1996,Johnson,Eric T.,Eric T. Johnson,male,male,male,male,0.99,0.8581787513918587
801.1999,Soffer,Avy,Avy Soffer,unknown,unknown,female,female,0.52,0.637595735736485
801.2004,Zhang,Yanxia,Yanxia Zhang,unknown,unknown,female,female,1.0,0.9699115108518412
801.2058,Pei,Yufeng,Yufeng Pei,unknown,unknown,male,male,0.76,0.9238300532191028
801.2076,Zheng,Xiao-Ping,Xiao-Ping Zheng,unknown,unknown,unknown,female,0.0,0.50284435538394
801.2089,Terracini,Lea,Lea Terracini,unknown,female,female,male,0.96,0.8718257960600309
801.2157,Craig,Nathaniel J.,Nathaniel J. Craig,male,male,male,male,0.97,0.9804424107148598
801.2187,Feig,Ephraim,Ephraim Feig,male,male,male,male,0.98,0.987293559141419
801.2205,Li,Junbo,Junbo Li,unknown,unknown,male,male,0.95,0.9066248167830502
801.2231,Yao,Jian-Feng,Jian-Feng Yao,unknown,unknown,unknown,male,0.0,0.6430347056830034
801.224,Zhou,Xiaoji,Xiaoji Zhou,unknown,unknown,male,male,0.6,0.6257715914447787
801.2247,Colomé-Nin,Gemma,Gemma Colomé-Nin,female,female,female,female,0.98,0.9936855667369048
801.225,Takatsu,Asuka,Asuka Takatsu,female,female,female,female,0.89,0.907386713460221
801.226,Reggiani,Lino,Lino Reggiani,male,male,male,male,0.98,0.9861333373017972
801.2338,Sukhorukov,Eugene V.,Eugene V. Sukhorukov,male,male,male,male,0.95,0.995782231547878
801.2387,Martinache,Frantz,Frantz Martinache,male,male,male,male,0.97,0.986575580059776
801.239,Rawle,Timothy D.,Timothy D. Rawle,male,male,male,male,0.99,0.9949005177188296
801.2435,Helled,Ravit,Ravit Helled,unknown,female,female,female,0.76,0.7045034862099375
801.2504,Féron,Chloé,Chloé Féron,unknown,female,unknown,female,0.0,0.9936235655751268
801.2511,Armendáriz,Inés,Inés Armendáriz,unknown,female,female,female,0.91,0.9841750021519626
801.2514,Rost,Jan-Michael,Jan-Michael Rost,unknown,unknown,male,male,1.0,0.9924701591462836
801.2522,Hekmati,Pedram,Pedram Hekmati,male,unknown,male,male,0.98,0.9948054091367908
801.2528,Kuzminov,Evgenii,Evgenii Kuzminov,unknown,male,male,male,1.0,0.9958213454033698
801.2555,Zhong,Wenxuan,Wenxuan Zhong,unknown,unknown,male,male,0.67,0.699233379651783
801.2591,Quinn,Samuel N.,Samuel N. Quinn,male,male,male,male,0.99,0.9964764633194836
801.2632,Popescu,Dorin,Dorin Popescu,unknown,male,male,male,0.93,0.6791280781072239
801.2649,Takeuchi,Tsutomu T.,Tsutomu T. Takeuchi,male,male,male,male,1.0,0.9555950743271884
801.2656,Singh,Meenakshi,Meenakshi Singh,female,female,female,female,0.93,0.9803769191680064
801.2668,Yuan,Chenggui,Chenggui Yuan,unknown,unknown,unknown,male,0.0,0.6489198770320391
801.2691,Reche,Rémy,Rémy Reche,unknown,male,male,male,0.98,0.9929004083266658
801.2748,Wiesel,Ami,Ami Wiesel,unknown,female,female,female,0.66,0.6690182607403472
801.2769,Montero-Dorta,Antonio D.,Antonio D. Montero-Dorta,male,male,male,male,0.99,0.9945269162672338
801.2769,Croton,Darren J.,Darren J. Croton,male,male,male,male,0.99,0.9885336068980284
801.2793,Phillips,Jeff M.,Jeff M. Phillips,male,male,male,male,0.99,0.9964188115807044
801.2805,Zheng,Weijun,Weijun Zheng,unknown,unknown,male,male,0.98,0.982520908964415
801.2808,Liu,Yunqi,Yunqi Liu,unknown,unknown,female,male,0.57,0.5112010040779419
801.2814,Deng,Licai,Licai Deng,unknown,unknown,female,male,0.5,0.5317616011657779
801.2837,Buyukdagli,Sahin,Sahin Buyukdagli,unknown,unknown,male,male,0.96,0.7162570165042267
801.2872,Bewley,Gregory P.,Gregory P. Bewley,male,male,male,male,0.99,0.9846909512220964
801.2939,Bouaziz,Moncef,Moncef Bouaziz,unknown,male,male,male,0.98,0.9963328008252949
801.3014,Frisch,Uriel,Uriel Frisch,unknown,male,male,male,0.95,0.991891326055964
801.3044,Moreno,Yamir,Yamir Moreno,male,unknown,male,male,0.82,0.9376931395261172
801.3068,Raychaudhuri,Pratap,Pratap Raychaudhuri,unknown,male,male,male,0.99,0.9484191984347632
801.3086,Li,Haozhao,Haozhao Li,unknown,unknown,unknown,male,0.0,0.7389829187530379
801.3092,Audit,Edouard,Edouard Audit,male,male,male,female,0.98,0.6148994535222302
801.3112,Prabhakaran,Vinod M.,Vinod M. Prabhakaran,male,male,male,male,0.99,0.9919575715910588
801.313,Gibbons,Gary W.,Gary W. Gibbons,male,male,male,male,0.99,0.9922040626309242
801.3148,Yang,Kai-Wei,Kai-Wei Yang,unknown,unknown,unknown,male,0.0,0.631117258574285
801.316,Zhong,Zhicheng,Zhicheng Zhong,unknown,unknown,male,female,1.0,0.9951541675268164
801.3188,Kim,Chanju,Chanju Kim,unknown,unknown,female,female,0.61,0.7023249082602188
801.3273,Moller,Palle,Palle Moller,unknown,male,male,male,0.98,0.7048193743477362
801.3298,Xu,Qingyu,Qingyu Xu,unknown,unknown,male,male,0.68,0.5412215346340007
801.3313,Ma,Hai-Liang,Hai-Liang Ma,unknown,unknown,male,male,1.0,0.5137258771503833
801.334,Jiang,Long,Long Jiang,male,male,male,male,0.93,0.7822095829073193
801.3349,Ruan,Jianhong,Jianhong Ruan,unknown,unknown,male,male,0.77,0.6334105940881926
801.3362,Schoellkopf,Wieland,Wieland Schoellkopf,unknown,male,male,male,0.97,0.9948337191998604
801.3365,Brunetti,Romeo,Romeo Brunetti,male,male,male,female,0.98,0.9049876039398238
801.3389,Pan,Qiyuan,Qiyuan Pan,unknown,unknown,male,male,0.83,0.859367671233393
801.3413,Taranets,Roman M.,Roman M. Taranets,male,male,male,male,0.98,0.9840455735481428
801.3425,Verozub,Leonid V.,Leonid V. Verozub,male,male,male,male,1.0,0.9876516930485324
801.3468,Barraza,Oscar A.,Oscar A. Barraza,male,male,male,male,0.99,0.996851336931183
801.3519,Smailagic,Anais,Anais Smailagic,female,unknown,female,female,0.98,0.9771395294619734
801.3517,Shibata,Junya,Junya Shibata,unknown,male,male,male,0.95,0.994646904957162
801.3554,Mitra,Manimala,Manimala Mitra,unknown,unknown,female,female,1.0,0.967023116813578
801.357,Bernotas,Andrius,Andrius Bernotas,male,male,male,male,0.99,0.9944057494375969
801.3692,Lamzouri,Youness,Youness Lamzouri,male,unknown,male,male,0.97,0.8581841457487659
801.3696,Min,Honglin,Honglin Min,unknown,unknown,male,male,0.79,0.6673438767970542
801.3745,Davies,Jonathan I.,Jonathan I. Davies,male,male,male,male,0.99,0.994899863901354
801.3799,Prosper,Harrison,Harrison Prosper,male,male,male,male,0.99,0.986781974303549
801.3849,Dullemond,Cornelis,Cornelis Dullemond,male,male,male,male,0.95,0.8695090048620067
801.3871,Zhao,Chunyan,Chunyan Zhao,unknown,unknown,female,male,0.97,0.6293982204890899
801.3875,Chakraborty,Soham,Soham Chakraborty,male,unknown,male,male,0.89,0.5101490408988345
801.3893,Le,Thang,Thang Le,male,male,male,male,0.93,0.7095005831969586
801.3906,Shochet,Melvyn,Melvyn Shochet,male,male,male,male,0.98,0.9533366902218712
801.3906,Tosi,Mia,Mia Tosi,female,female,female,female,0.96,0.9783139812984468
801.391,Saripalli,Lakshmi,Lakshmi Saripalli,female,female,female,female,0.76,0.9694573305764458
801.3944,Krongold,Fabiana,Fabiana Krongold,female,female,female,female,0.98,0.9834685778421444
801.3952,Shapiro,Irwin,Irwin Shapiro,male,male,male,male,0.99,0.9922080342751703
801.3959,Mahadevan,Suvrath,Suvrath Mahadevan,unknown,unknown,unknown,female,0.0,0.5512416970999301
801.3963,Mato,Germán,Germán Mato,unknown,male,unknown,male,0.0,0.9873996185354
801.3986,Yuan,Luo,Luo Yuan,unknown,unknown,male,male,0.59,0.6007481372241231
801.399,Prizzi,Martino,Martino Prizzi,male,male,male,male,0.98,0.9958108684348173
801.4044,Zuluaga,Jorge I.,Jorge I. Zuluaga,male,male,male,male,0.99,0.9957198378129116
801.41,Hall,Michael J. W.,Michael J. W. Hall,male,male,male,male,0.99,0.9935544887491008
801.4122,Zheng,Haoran,Haoran Zheng,unknown,unknown,male,male,0.95,0.8033829519583143
801.4163,Lv,Linyuan,Linyuan Lv,unknown,unknown,male,male,0.83,0.6918823663746748
801.4171,Rios,Arnau,Arnau Rios,unknown,unknown,male,male,0.98,0.9784578919481164
801.4217,Zhao,Kaiming,Kaiming Zhao,unknown,unknown,male,male,1.0,0.9401731709055344
801.4266,Shukurov,Anvar,Anvar Shukurov,unknown,male,male,male,0.99,0.9968839800084276
801.4349,Bajc,Borut,Borut Bajc,unknown,male,male,male,1.0,0.9957370444318456
801.4425,Spinolo,Laura V.,Laura V. Spinolo,female,female,female,female,0.98,0.9949722163644844
801.4432,Sam,Steven V,Steven V Sam,male,male,male,male,0.99,0.993168319502546
801.4443,Ali,Usman,Usman Ali,male,male,male,male,0.98,0.9897490727816012
801.4461,Wu,Si,Si Wu,unknown,unknown,male,male,0.71,0.9880215713393689
801.4464,Snoeijer,Jacco H.,Jacco H. Snoeijer,unknown,male,male,male,0.98,0.9953795336380334
801.4501,Schwarzkopf,Yonathan,Yonathan Schwarzkopf,male,male,male,male,0.99,0.9940985376604536
801.4549,Tanji,Haruka,Haruka Tanji,female,female,female,female,0.92,0.7983919591985585
801.4558,Wu,Yanpeng,Yanpeng Wu,unknown,unknown,male,female,1.0,0.6296306885254791
801.4581,Qiu,Ruifeng,Ruifeng Qiu,unknown,unknown,male,male,0.94,0.6802624276444892
801.4595,Wang,Haomin,Haomin Wang,unknown,unknown,male,male,0.8,0.6759614621570651
801.4607,Kirwan,Frances,Frances Kirwan,female,female,female,female,0.88,0.6821230951402653
801.4672,Trivedi,Nandini,Nandini Trivedi,female,female,female,male,0.98,0.9432154136522796
801.4734,Mandal,Bhabani Prasad,Bhabani Prasad Mandal,unknown,unknown,male,male,0.94,0.981876165392989
801.4785,Misumi,Tatsuhiro,Tatsuhiro Misumi,unknown,male,male,male,1.0,0.9882475409515014
801.4788,Alen,Benito,Benito Alen,male,male,male,male,0.98,0.988422262290732
801.4823,Long,Gui-Lu,Gui-Lu Long,unknown,unknown,unknown,female,0.0,0.5073783238823262
801.4888,Zhang,Zhiqing,Zhiqing Zhang,unknown,unknown,male,male,0.88,0.9902635728445144
801.4892,Schaefer,Mirko,Mirko Schaefer,male,male,male,male,0.99,0.9655594967794752
801.4957,Barreira,Gaspar,Gaspar Barreira,male,male,male,male,0.94,0.9935082966637242
801.4964,Shrestha,Uttam,Uttam Shrestha,unknown,male,male,male,0.98,0.9595788313294412
801.4964,Kostrun,Marijan,Marijan Kostrun,unknown,male,male,male,0.97,0.7625099533118302
802.0002,Ofek,Eran O.,Eran O. Ofek,unknown,male,male,male,0.97,0.9924424624187396
802.007,Friedman,Yaakov,Yaakov Friedman,male,male,male,male,0.97,0.994306303766178
802.0119,Meyer,Janis,Janis Meyer,female,female,male,male,0.69,0.9680756638868492
802.0149,Saglia,Roberto P.,Roberto P. Saglia,male,male,male,male,0.99,0.9955057721421776
802.0149,Dalcanton,Julianne J.,Julianne J. Dalcanton,female,female,female,female,0.97,0.9301122303524516
802.0164,Elchikh,Mokhtar,Mokhtar Elchikh,unknown,male,male,male,0.97,0.9957886489468136
802.016,Manjon,Francisco Javier,Francisco Javier Manjon,male,male,male,male,0.99,0.99690241611543
802.0236,Li,Hai-Feng,Hai-Feng Li,unknown,unknown,unknown,male,0.0,0.503663337285739
802.0248,Mashreghi,Javad,Javad Mashreghi,male,male,male,male,0.97,0.9923834131429712
802.026,Sengupta,Ritabrata,Ritabrata Sengupta,unknown,unknown,male,female,1.0,0.6784009956640581
802.0281,Li,Qihui,Qihui Li,unknown,unknown,female,female,0.67,0.5290938835409381
802.0313,Galloway,Jamison,Jamison Galloway,unknown,male,male,male,0.95,0.8827502000992323
802.0378,Urbano,José Miguel,José Miguel Urbano,unknown,male,male,male,0.97,0.9968952943223576
802.0413,Poot,Menno,Menno Poot,male,male,male,male,0.99,0.991264227646484
802.0422,Splettstoesser,Janine,Janine Splettstoesser,female,female,female,female,0.98,0.7055140632192383
802.0449,Vinogradova,Olga I.,Olga I. Vinogradova,female,female,female,female,0.98,0.996901775337133
802.0464,Thieberger,Reuben,Reuben Thieberger,male,male,male,male,0.99,0.9927989687514256
802.0543,Jahanbakhsh,Kazem,Kazem Jahanbakhsh,unknown,male,male,male,0.97,0.978180501956351
802.0543,Hajhosseini,Marzieh,Marzieh Hajhosseini,unknown,female,female,male,0.98,0.9954361437516536
802.0574,Shtrikman,Hadas,Hadas Shtrikman,female,female,female,female,0.83,0.549649138680911
802.0582,Turyshev,Slava,Slava Turyshev,unknown,male,male,male,0.91,0.9657706109172473
802.0671,Cohen,Seth A.,Seth A. Cohen,male,male,male,male,0.98,0.7064402900206123
802.0768,Ghosh,Dibakar,Dibakar Ghosh,unknown,unknown,male,male,1.0,0.988167084755855
802.0776,del Coso,Aitor,Aitor del Coso,male,male,male,male,0.99,0.9886022001802068
802.0811,Morton,John J. L.,John J. L. Morton,male,male,male,male,0.99,0.9968697364222828
802.0855,Belovs,Aleksandrs,Aleksandrs Belovs,male,male,male,male,0.99,0.9968068669173707
802.0855,Smotrovs,Juris,Juris Smotrovs,male,male,male,male,0.98,0.9820469150956256
802.086,Kazkaz,Kareem,Kareem Kazkaz,unknown,male,male,male,0.97,0.5405021262985358
802.0872,Besla,Gurtina,Gurtina Besla,unknown,unknown,unknown,female,0.0,0.8274179042712542
802.0894,Stech,Berthold,Berthold Stech,male,male,male,male,0.99,0.9957900862660896
802.0906,Inoue,Akio K.,Akio K. Inoue,male,male,male,male,0.97,0.9934653914024164
802.0951,Kobayashi,Taichi,Taichi Kobayashi,male,male,male,male,0.99,0.9644004891648096
802.1015,Kohler,Eddie,Eddie Kohler,unknown,male,male,male,0.98,0.9615370187525564
802.1051,Stilp,Adrienne,Adrienne Stilp,female,female,female,female,0.97,0.7824678142276149
802.1071,Peeters,Els,Els Peeters,unknown,female,female,female,0.97,0.6440357087667536
802.1089,Szabó,Gy. M.,Gy. M. Szabó,male,unknown,male,female,0.74,0.608315336335992
802.1111,Notsu,Hirofumi,Hirofumi Notsu,unknown,male,male,male,1.0,0.9679819449671248
802.1146,Jamil,Mubasher,Mubasher Jamil,unknown,unknown,male,male,0.98,0.6412502251316127
802.1214,Nakajima,Reiko,Reiko Nakajima,unknown,female,female,female,0.79,0.6691953766682879
802.1226,Yan,Qiqi,Qiqi Yan,unknown,unknown,female,female,0.81,0.7018910331283118
802.1296,Pavlovic,Dusko,Dusko Pavlovic,unknown,unknown,male,male,0.99,0.9956244850052888
802.1331,Ogilvie,Gordon I.,Gordon I. Ogilvie,male,male,male,male,0.99,0.991841682501221
802.1332,Bucci,Michelangelo,Michelangelo Bucci,male,male,male,male,0.99,0.977024622019134
802.1362,Chen,Yiling,Yiling Chen,unknown,unknown,female,female,0.87,0.6988672915262251
802.1412,Pal,Mahesh,Mahesh Pal,male,male,male,male,0.99,0.996891266573062
802.1484,Niu,Zhuang,Zhuang Niu,unknown,unknown,male,male,0.78,0.6136374752297363
802.1525,de Oliveira-Costa,Angelica,Angelica de Oliveira-Costa,female,female,female,female,0.99,0.9946209298134696
802.1531,Perivolaropoulos,Leandros,Leandros Perivolaropoulos,male,male,male,male,1.0,0.976029985861465
802.1566,Zhang,Weili,Weili Zhang,unknown,unknown,male,female,0.59,0.5047102221775002
802.1572,Lee,Kang Young,Kang Young Lee,unknown,unknown,male,male,0.84,0.6423323052140101
802.1625,Yeom,Dong-han,Dong-han Yeom,unknown,unknown,male,male,1.0,0.8755969371867282
802.1644,Abbasi,Narges,Narges Abbasi,female,female,female,female,0.97,0.7034267349520877
802.1649,Butler,Nat,Nat Butler,male,male,female,female,0.82,0.5718208360332022
802.1649,Ricker,George R.,George R. Ricker,male,male,male,male,0.98,0.9879041325874576
802.1662,Wang,Yihua,Yihua Wang,unknown,unknown,female,female,0.63,0.6142008006407887
802.1681,Golub,Gene,Gene Golub,unknown,male,male,male,0.63,0.9964991834871
802.1726,Sambhus,Niranjan,Niranjan Sambhus,male,unknown,male,male,0.99,0.9968385945970484
802.1849,He,Zhi-Guo,Zhi-Guo He,unknown,unknown,unknown,male,0.0,0.776952000654649
802.19,Laroche,Marine,Marine Laroche,female,female,female,female,0.96,0.988105645106266
802.192,Saito,To.,To. Saito,unknown,unknown,unknown,male,0.0,0.6461825692029162
802.1936,Alishahi,Meysam,Meysam Alishahi,unknown,unknown,male,male,0.98,0.964091424967903
802.2018,Zhu,Zhiying,Zhiying Zhu,unknown,unknown,female,female,0.88,0.6313346556030192
802.2019,Scardicchio,Antonello,Antonello Scardicchio,male,male,male,male,0.99,0.9701195618814824
802.2035,Jahren,Bjørn,Bjørn Jahren,unknown,male,male,male,0.99,0.9968854080286323
802.2084,Ostriker,Eve,Eve Ostriker,female,female,female,female,0.96,0.8746395221901289
802.2136,Yang,Xudong,Xudong Yang,unknown,unknown,male,male,0.98,0.941911262436564
802.2136,Cao,Xuemin,Xuemin Cao,unknown,unknown,male,female,0.64,0.5070311592593014
802.2145,Thompson,Abigail,Abigail Thompson,female,female,female,female,0.98,0.9781995586346354
802.217,Du,Jiulin,Jiulin Du,unknown,unknown,female,male,0.5,0.8335358207261004
802.2174,Leauthaud,Alexie,Alexie Leauthaud,unknown,female,female,female,0.78,0.7174553476392184
802.2174,Fevre,Olivier Le,Olivier Le Fevre,male,male,male,male,0.99,0.9861231841073798
802.2223,Mou,Chung-Yu,Chung-Yu Mou,unknown,unknown,male,male,1.0,0.5340751394776625
802.2234,Uhde,Conny,Conny Uhde,unknown,female,female,female,0.83,0.6930345287745671
802.2284,Jakacka,Izabela,Izabela Jakacka,female,female,female,female,0.98,0.9968570123960993
802.2324,Yuan,Hairong,Hairong Yuan,unknown,unknown,female,female,0.61,0.5436090216176712
802.2384,Gao,Kewei,Kewei Gao,unknown,unknown,male,male,0.78,0.6401653668144583
802.2392,Hakobyan,Tigran,Tigran Hakobyan,male,male,male,male,0.99,0.9914309930198848
802.2412,Nojiri,Mihoko M.,Mihoko M. Nojiri,unknown,female,female,female,0.96,0.6404816497945851
802.2426,Garnier,Josselin,Josselin Garnier,female,male,male,female,0.91,0.6242566051017698
802.2478,Jan,Yves Le,Yves Le Jan,unknown,male,male,male,0.98,0.9863398282822844
802.2489,Brown,Michael J. I.,Michael J. I. Brown,male,male,male,male,0.99,0.9926180696178558
802.2492,Liu,Zhipeng,Zhipeng Liu,unknown,unknown,male,male,0.94,0.8553051377385219
802.253,Guo,Zhi-Hui,Zhi-Hui Guo,unknown,unknown,unknown,male,0.0,0.5132559864312659
802.2546,Roy,Bitan,Bitan Roy,unknown,unknown,male,female,0.88,0.6018571221848156
802.2556,Heyer,Mark H.,Mark H. Heyer,male,male,male,male,0.99,0.9956520365326744
802.2629,Prasad,Awadhesh,Awadhesh Prasad,unknown,unknown,male,male,1.0,0.963474252444834
802.2629,Agrawal,Manish,Manish Agrawal,male,male,male,male,0.99,0.9357875666460768
802.2629,Ramaswamy,Ramakrishna,Ramakrishna Ramaswamy,unknown,unknown,male,male,0.99,0.7075093887272031
802.2636,Varron,Davit,Davit Varron,male,male,male,male,0.99,0.9814192202952694
802.2646,Djapo,Haris,Haris Djapo,male,male,male,male,0.98,0.9825360682025396
802.2684,Yanikomeroglu,Halim,Halim Yanikomeroglu,male,male,male,male,0.97,0.9573532627824112
802.2686,Vodel,W,W Vodel,unknown,unknown,male,male,0.78,0.6354236365740534
802.2704,Kumar,Pawan,Pawan Kumar,male,male,male,male,0.98,0.991592982263524
802.2749,Watabe,Kyohei,Kyohei Watabe,male,male,male,male,1.0,0.9922355051041528
802.2748,Kasliwal,Mansi,Mansi Kasliwal,female,unknown,female,female,0.76,0.7575201247487625
802.2819,Parikh,Anuj,Anuj Parikh,male,unknown,male,male,1.0,0.9686827716970726
802.2846,Wenk,Carola,Carola Wenk,female,female,female,female,0.98,0.9866134189671772
802.2866,Bárány,Vince,Vince Bárány,male,male,male,male,0.98,0.95849057888735
802.2922,Cholis,Ilias,Ilias Cholis,male,male,male,male,0.99,0.9950581658281036
802.2956,Stricker,Stefan A.,Stefan A. Stricker,male,male,male,male,0.98,0.9934525464626772
802.2977,Ivezić,Željko,Željko Ivezić,unknown,male,unknown,male,0.0,0.9858851468151474
802.3005,Chen,Zilong,Zilong Chen,unknown,unknown,male,male,0.96,0.878726306964133
802.3005,Chng,Brenda,Brenda Chng,female,female,female,male,0.99,0.6139026864789939
802.3038,Jiao,Jiwei,Jiwei Jiao,unknown,unknown,male,female,0.95,0.8569428454596849
802.312,Nakajima,Hiraku,Hiraku Nakajima,unknown,male,male,male,0.96,0.9895053362272874
802.312,Yoshioka,Kota,Kota Yoshioka,unknown,male,male,male,0.89,0.9927512716603254
802.3128,Li,Pengtao,Pengtao Li,unknown,unknown,male,male,1.0,0.8975327202655972
802.3128,Peng,Lizhong,Lizhong Peng,unknown,unknown,male,male,0.92,0.5956031753515061
802.322,Assef,Roberto J.,Roberto J. Assef,male,male,male,male,0.99,0.9968313995721704
802.3234,Hall,Kevin D.,Kevin D. Hall,male,male,male,male,0.99,0.9955638631017448
802.3272,Netz,Roland R.,Roland R. Netz,male,male,male,male,0.99,0.9957209616774608
802.3284,Mélot,Hadrien,Hadrien Mélot,male,male,male,male,0.99,0.9570761662261876
802.3325,Martinez,Jose I.,Jose I. Martinez,male,male,male,male,0.98,0.98635100306946
802.3357,Kalemci,Emrah,Emrah Kalemci,male,male,male,male,0.97,0.9397361324354524
802.3443,Yao,Yugui,Yugui Yao,unknown,unknown,male,female,0.9,0.5033185391527317
802.3477,Thorne,Simon R.,Simon R. Thorne,male,male,male,male,0.98,0.9862899200860764
802.3537,Hughes,Taylor,Taylor Hughes,unknown,male,male,female,0.72,0.9473036979185258
802.3655,Ma,Yan-Qing,Yan-Qing Ma,unknown,unknown,unknown,female,0.0,0.5180943225308835
802.3732,Liu,Boyang,Boyang Liu,unknown,unknown,male,male,0.75,0.7106959646774086
802.3744,Lew,Adrian J.,Adrian J. Lew,unknown,male,male,male,0.99,0.9778206797744824
802.3765,Yuce,Cem,Cem Yuce,male,male,male,female,0.97,0.9933462184425678
802.377,Lofeudo,Nahuel,Nahuel Lofeudo,male,unknown,male,male,0.98,0.9873828109101916
802.3788,Ma,Xiongfeng,Xiongfeng Ma,unknown,unknown,unknown,male,0.0,0.5531186116288908
802.3801,Verstringe,Freek,Freek Verstringe,unknown,male,male,male,0.97,0.9865131009118752
802.3958,Suzuki,Ryuji,Ryuji Suzuki,male,male,male,male,1.0,0.981653391373866
802.3965,Maekawa,Sadamichi,Sadamichi Maekawa,unknown,unknown,male,male,1.0,0.6835589593284632
802.3993,Grebenkov,Denis S.,Denis S. Grebenkov,unknown,male,male,male,0.96,0.9968345668477528
802.4015,Hektor,Andi,Andi Hektor,unknown,male,male,male,0.73,0.633542381886067
802.4038,Olmo,Gonzalo J.,Gonzalo J. Olmo,male,male,male,male,0.99,0.9957873957295462
802.41,Lundgren,Britt,Britt Lundgren,unknown,female,female,female,0.94,0.8617129439375169
802.4127,Kalirai,Jason S.,Jason S. Kalirai,male,male,male,male,0.99,0.99572165988132
802.4149,Sawada-Satoh,Satoko,Satoko Sawada-Satoh,female,female,female,female,0.98,0.7162157038354902
802.4178,Krivova,Natalie A.,Natalie A. Krivova,female,female,female,female,0.98,0.9969022330359164
802.4189,Pugh,Martin D.,Martin D. Pugh,male,male,male,male,0.98,0.969890462217036
802.4278,Gupta,Ayush,Ayush Gupta,male,unknown,male,male,0.98,0.9958308046969304
802.4282,Zhang,Junshan,Junshan Zhang,unknown,unknown,male,male,1.0,0.9283085979869696
802.4288,Couch,Warrick J.,Warrick J. Couch,male,male,male,male,1.0,0.9967601084096408
802.4312,Lutz,Jack H.,Jack H. Lutz,male,male,male,male,0.98,0.9931771884538356
802.4348,Ascasibar,Yago,Yago Ascasibar,male,unknown,male,male,0.98,0.972268067927349
802.4354,Bastero-Gil,Mar,Mar Bastero-Gil,unknown,female,female,female,0.82,0.5072184824381012
802.4385,Dove,Martin T.,Martin T. Dove,male,male,male,male,0.98,0.9542795316285664
802.4393,Roque,Antonio C.,Antonio C. Roque,male,male,male,male,0.99,0.9930651328625852
802.4417,Mboup,Mamadou,Mamadou Mboup,male,male,male,male,0.98,0.969399118537128
802.445,Johansson,Karl Henrik,Karl Henrik Johansson,male,male,male,male,0.98,0.9969023794995272
803.0098,Wei,Shao-Wen,Shao-Wen Wei,unknown,unknown,unknown,male,0.0,0.6954491842850555
803.011,Wang,Jiaxiang,Jiaxiang Wang,unknown,unknown,male,male,0.93,0.7125321219624956
803.0114,Kaito,Takamasa,Takamasa Kaito,unknown,male,male,male,1.0,0.7888913717408316
803.012,Buller,Ludmila,Ludmila Buller,female,female,female,female,0.99,0.9790031071653827
803.0136,Zeron,Eduardo S.,Eduardo S. Zeron,male,male,male,male,0.99,0.9966440543060774
803.0168,Foster-Johnson,Lynn,Lynn Foster-Johnson,unknown,female,female,female,0.93,0.9841767905852132
803.018,Yamato,Shinichiro,Shinichiro Yamato,unknown,male,male,male,1.0,0.9919987664527204
803.0206,Chen,Yanjun,Yanjun Chen,unknown,unknown,male,female,0.65,0.5933568213421366
803.0245,Kumar,Manoranjan,Manoranjan Kumar,unknown,male,male,male,1.0,0.9673929979096564
803.0245,Sarkar,Sujit,Sujit Sarkar,male,male,male,male,0.98,0.8697500417142984
803.0247,Vucetich,Héctor,Héctor Vucetich,unknown,male,male,male,1.0,0.9827164286995712
803.0312,Kanner,Jonah,Jonah Kanner,male,male,male,male,0.76,0.9868078347350056
803.0312,Reed,Molly,Molly Reed,female,female,female,female,0.95,0.922677090555417
803.0325,van Breugel,Wil,Wil van Breugel,male,unknown,male,male,0.8,0.8303278505443885
803.036,Inamdar,Mandar,Mandar Inamdar,unknown,unknown,male,male,0.99,0.9718246490819712
803.0382,Isvan,Zeynep,Zeynep Isvan,female,female,female,female,0.97,0.9110620993926036
803.0388,Kim,Minjin,Minjin Kim,unknown,unknown,female,female,0.72,0.6418541138607069
803.0442,Zhang,Yongchao,Yongchao Zhang,unknown,unknown,male,male,0.85,0.711178311354533
