paper id,last_name,first_name,full_name
707.1427,Blin,Alex H.,Alex H. Blin
707.1439,Jensen,Henrik Jeldtoft,Henrik Jeldtoft Jensen
707.145,Sattler,Joost,Joost Sattler
707.1457,Lombardo,Fernando C.,Fernando C. Lombardo
707.1464,Anber,Mohamed M.,Mohamed M. Anber
707.1482,Ostriker,Jeremiah P.,Jeremiah P. Ostriker
707.1484,Verkhodanov,Oleg V.,Oleg V. Verkhodanov
707.1496,Croot,Ernie,Ernie Croot
707.1513,Balek,Vladimír,Vladimír Balek
707.1512,Akbulut,Selman,Selman Akbulut
707.1512,Efe,Baris,Baris Efe
707.1523,Schiavon,Ricardo P.,Ricardo P. Schiavon
707.1532,Riesenfeld,Samantha,Samantha Riesenfeld
707.1533,Barai,Paramita,Paramita Barai
707.1544,Chun,Eung Jin,Eung Jin Chun
707.1556,Bell,Nicole F.,Nicole F. Bell
707.1566,Sankaran,Parameswaran,Parameswaran Sankaran
707.1623,Wada,Sumio,Sumio Wada
707.1643,Toda,Yukinobu,Yukinobu Toda
707.1646,Négyessy,László,László Négyessy
707.1655,Meisinger,Peter N.,Peter N. Meisinger
707.1666,Giustino,Feliciano,Feliciano Giustino
707.1673,Latora,Vito,Vito Latora
707.1678,Matos,Tonatiuh,Tonatiuh Matos
707.169,Pen,Ue-Li,Ue-Li Pen
707.1698,Parker,Laura C.,Laura C. Parker
707.1705,Chung,Chul,Chul Chung
707.1717,Bringmann,Kathrin,Kathrin Bringmann
707.1711,Raymond,Sean N.,Sean N. Raymond
707.1725,Berg,Bernd A.,Bernd A. Berg
707.1723,Mehta,Poonam,Poonam Mehta
707.1723,Shalgar,Shashank,Shashank Shalgar
707.1736,Chen,Xurong,Xurong Chen
707.1741,Lampe,Karl-Heinz,Karl-Heinz Lampe
707.1733,Shoji,Toshiaki,Toshiaki Shoji
707.1754,Stelzer,Beate,Beate Stelzer
707.1777,Galvao,Douglas S.,Douglas S. Galvao
707.1803,Zhang,Jingyun,Jingyun Zhang
707.1815,Lawrence,Heather,Heather Lawrence
707.1842,Konjik,Sanja,Sanja Konjik
707.1852,Kaloghiros,Anne-Sophie,Anne-Sophie Kaloghiros
707.1855,Origlia,Livia,Livia Origlia
707.1857,Adamovic,Drazen,Drazen Adamovic
707.1867,Venugopalan,Raju,Raju Venugopalan
707.1877,Khetarpal,Puneet,Puneet Khetarpal
707.1887,Suslov,Sergei K.,Sergei K. Suslov
707.1889,Simon,Steven H.,Steven H. Simon
707.1889,Sarma,Sankar Das,Sankar Das Sarma
707.1899,Schroeder,Timothy A.,Timothy A. Schroeder
707.1908,Williams,Peter K. G.,Peter K. G. Williams
707.1908,Mazeh,Tsevi,Tsevi Mazeh
707.191,Wan,Wenjie,Wenjie Wan
707.1918,Bhowmik,Subrata,Subrata Bhowmik
707.1912,Maddah-Ali,Mohammad A.,Mohammad A. Maddah-Ali
707.1932,Kremer,Gilberto M.,Gilberto M. Kremer
707.1952,Chu,Jifeng,Jifeng Chu
707.1955,Qin,Xiaolong,Xiaolong Qin
707.1967,Barua,Rana,Rana Barua
707.1966,Dharmatti,Sheetal,Sheetal Dharmatti
707.1989,Egger,Reinhold,Reinhold Egger
707.1982,Liddle,Andrew R,Andrew R Liddle
707.1992,Perc,Matjaz,Matjaz Perc
707.2,Hakonen,Pertti,Pertti Hakonen
707.2003,Williamson,Geordie,Geordie Williamson
707.2008,Aldroubi,Akram,Akram Aldroubi
707.2002,Saxena,Avadh,Avadh Saxena
707.2014,Yuksel,Serdar,Serdar Yuksel
707.2013,Ohta,Nobuyoshi,Nobuyoshi Ohta
707.2021,El-Rabii,Hazem,Hazem El-Rabii
707.2026,Bazzoni,Silvana,Silvana Bazzoni
707.2053,Mathur,Smita,Smita Mathur
707.2053,Nair,Sunita,Sunita Nair
707.2061,Sushkov,Oleg P.,Oleg P. Sushkov
707.2071,Fuchs,Christopher A.,Christopher A. Fuchs
707.2076,Penner,Orion,Orion Penner
707.2076,Sood,Vishal,Vishal Sood
707.208,Illingworth,Garth D.,Garth D. Illingworth
707.2088,Zhou,Xiaolan,Xiaolan Zhou
707.2095,Chaudhuri,Pinaki,Pinaki Chaudhuri
707.2094,Howell,Steve B.,Steve B. Howell
707.2099,Swartz,Douglas A.,Douglas A. Swartz
707.2112,Klimov,Victor I.,Victor I. Klimov
707.2125,Di Scala,Antonio J.,Antonio J. Di Scala
707.2133,Chakrabarti,Aparna,Aparna Chakrabarti
707.2132,Li,Chong Sheng,Chong Sheng Li
707.2132,Li,Zhao,Zhao Li
707.2145,Chakraborty,Partha Sarathi,Partha Sarathi Chakraborty
707.2146,Nenciu,Gheorghe,Gheorghe Nenciu
707.2164,Li,Ju,Ju Li
707.2164,Yip,Sidney,Sidney Yip
707.2186,Pap,Gyula,Gyula Pap
707.219,Benito,Lourdes,Lourdes Benito
707.2204,Akant,Levent,Levent Akant
707.2205,Chen,Jiangwei,Jiangwei Chen
707.2205,Dong,Jinming,Jinming Dong
707.2219,Tanaka,Masaomi,Masaomi Tanaka
707.2219,Mazzali,Paolo A.,Paolo A. Mazzali
707.2226,El-Bouanani,Hicham,Hicham El-Bouanani
707.224,Yurchyshyn,Vasyl,Vasyl Yurchyshyn
707.2242,Konar,Aniruddha,Aniruddha Konar
707.2242,Xing,Huili,Huili Xing
707.2242,Jena,Debdeep,Debdeep Jena
707.225,Zhao,Yong-Heng,Yong-Heng Zhao
707.2254,Ding,Zejun,Zejun Ding
707.2258,Chatterjee,Piyali,Piyali Chatterjee
707.2255,Kuroda,Takami,Takami Kuroda
707.2262,Farb,Benson,Benson Farb
707.2266,Leibler,Ludwik,Ludwik Leibler
707.2267,Ghosh,Saptarshi,Saptarshi Ghosh
707.2281,Kramer,Linus,Linus Kramer
707.2293,Nekovee,Maziar,Maziar Nekovee
707.231,Razamat,Shlomo S.,Shlomo S. Razamat
707.2316,Duffy,Alan R.,Alan R. Duffy
707.2315,Gauntlett,Jerome P.,Jerome P. Gauntlett
707.2331,Pesotskii,Sergei I.,Sergei I. Pesotskii
707.2347,Pernet,Clément,Clément Pernet
707.2352,Pavliotis,Grigorios,Grigorios Pavliotis
707.2372,Katsnelson,Mikhail I.,Mikhail I. Katsnelson
707.2373,Anastasiou,Charalampos,Charalampos Anastasiou
707.2378,Rapp,Akos,Akos Rapp
707.2387,Djidjev,Hristo,Hristo Djidjev
707.2394,Perrin,Marshall D.,Marshall D. Perrin
707.2397,Lemberger,Thomas R.,Thomas R. Lemberger
707.2402,DeTar,Carleton,Carleton DeTar
707.2402,Fu,Ziwen,Ziwen Fu
707.2408,Brower,Richard C.,Richard C. Brower
707.2408,Tan,Chung-I,Chung-I Tan
707.2414,Chen,Tianping,Tianping Chen
707.2425,Anabuki,Naohisa,Naohisa Anabuki
707.2425,Markowitz,Alex G.,Alex G. Markowitz
707.2425,Mizuno,Tsunefumi,Tsunefumi Mizuno
707.2428,Plotkin,Joshua B.,Joshua B. Plotkin
707.2444,Urbanski,Mariusz,Mariusz Urbanski
707.2446,Rahman,Ayesha,Ayesha Rahman
707.2446,Mewis,Inga,Inga Mewis
707.2449,Banerjee,Rabin,Rabin Banerjee
707.2464,Mugele,Frieder,Frieder Mugele
707.2468,Arbutina,Bojan,Bojan Arbutina
707.2475,Mallick,Ritam,Ritam Mallick
707.2474,Garilli,Bianca,Bianca Garilli
707.2487,Morpurgo,Alberto F.,Alberto F. Morpurgo
707.2499,Van Leeuwen,Willem,Willem Van Leeuwen
707.2506,Aras,Raghav,Raghav Aras
707.2504,Wu,Xing-Gang,Xing-Gang Wu
707.2518,Sengupta,Kausik,Kausik Sengupta
707.2527,Alouini,Mohamed-Slim,Mohamed-Slim Alouini
707.2528,Brevik,Iver,Iver Brevik
707.254,Santra,Biswajit,Biswajit Santra
707.254,Michaelides,Angelos,Angelos Michaelides
707.2557,Gressman,Philip T.,Philip T. Gressman
707.2571,Dutton,Zachary,Zachary Dutton
707.2576,Maydanskiy,Maksim,Maksim Maydanskiy
707.2588,Li,Jun-Qing,Jun-Qing Li
707.2602,Lowen,Wendy,Wendy Lowen
707.2603,Mohr,Joana,Joana Mohr
707.2606,Kawaguchi,Go,Go Kawaguchi
707.2611,Al-Qasimi,Asma,Asma Al-Qasimi
707.2624,Takami,Toshiya,Toshiya Takami
707.263,Aoyagi,Mutsumi,Mutsumi Aoyagi
707.2631,Du,Dong-Sheng,Dong-Sheng Du
707.2651,Pan,Kaike,Kaike Pan
707.2663,Djehiche,Boualem,Boualem Djehiche
707.2665,Valle,Manuel A.,Manuel A. Valle
707.2667,Doussal,Pierre Le,Pierre Le Doussal
707.2702,Lagage,Pierre-Olivier,Pierre-Olivier Lagage
707.2707,Matolcsi,Mate,Mate Matolcsi
707.272,Chen,Guihua,Guihua Chen
707.272,Wang,Weiliang,Weiliang Wang
707.2722,Panthee,Mahendra,Mahendra Panthee
707.2759,Xiang,Rong,Rong Xiang
707.2759,Luo,Guohua,Guohua Luo
707.2771,Silich,Sergiy,Sergiy Silich
707.2773,Kosloff,Ronnie,Ronnie Kosloff
707.2776,Szepietowski,Błażej,Błażej Szepietowski
707.278,Sezgin,Aydin,Aydin Sezgin
707.278,Charafeddine,Mohamad,Mohamad Charafeddine
707.2788,Lewis,Randy,Randy Lewis
707.2806,Hines,Dean C.,Dean C. Hines
707.2826,Kawabata,Koji S.,Koji S. Kawabata
707.2838,Baek,Seungwon,Seungwon Baek
707.2837,Saad,Nasser,Nasser Saad
707.2846,Li,Shu-Shen,Shu-Shen Li
707.2867,Sheng,Yunhe,Yunhe Sheng
707.2872,Wolff,Ulli,Ulli Wolff
707.2876,Geng,Deli,Deli Geng
707.2876,Guzman,Dani,Dani Guzman
707.2881,Kudritzki,Rolf-Peter,Rolf-Peter Kudritzki
707.2885,Ghorpade,Sudhir R.,Sudhir R. Ghorpade
707.289,Keijsper,Judith,Judith Keijsper
707.289,Stougie,Leen,Leen Stougie
707.2908,Kurtzmann,Aline,Aline Kurtzmann
707.2928,Makino,Junichiro,Junichiro Makino
707.2939,Tuncay,Caglar,Caglar Tuncay
707.2937,Sinha,Subhasis,Subhasis Sinha
707.2958,Durnford,Callum,Callum Durnford
707.296,Ma,Chung-Pei,Chung-Pei Ma
707.2961,Melko,Roger G.,Roger G. Melko
707.2969,Bencze,Mihaly,Mihaly Bencze
707.2979,Sandell,Göran,Göran Sandell
707.2991,Chiueh,Tzihong,Tzihong Chiueh
707.2998,Sabharwal,Ashutosh,Ashutosh Sabharwal
707.3001,Wiseman,Howard M.,Howard M. Wiseman
707.3064,Ribas,Ignasi,Ignasi Ribas
707.3064,Allard,Nicole,Nicole Allard
707.3068,Dugall,Berndt,Berndt Dugall
707.3113,Pulci,Olivia,Olivia Pulci
707.3122,Sarkar,Jaydeb,Jaydeb Sarkar
707.3121,Chan,Garnet Kin-Lic,Garnet Kin-Lic Chan
707.3126,Kachru,Shamit,Shamit Kachru
707.3137,Casey,Philip A.,Philip A. Casey
707.3137,Anderson,Philip W.,Philip W. Anderson
707.3141,Narayanan,Desika,Desika Narayanan
707.3141,Chakrabarti,Sukanya,Sukanya Chakrabarti
707.3141,Dave,Romeel,Romeel Dave
707.3141,Robertson,Brant,Brant Robertson
707.3145,Jaikumar,Prashanth,Prashanth Jaikumar
707.3146,Naoz,Smadar,Smadar Naoz
707.3144,Pinsonneault,Marc H.,Marc H. Pinsonneault
707.3149,Howes,Gregory G.,Gregory G. Howes
707.315,Berger,Edmond L.,Edmond L. Berger
707.315,Rodriguez-Pedraza,Ricardo A.,Ricardo A. Rodriguez-Pedraza
707.3152,Mantry,Sonny,Sonny Mantry
707.3161,Takata,Tadafumi,Tadafumi Takata
707.3171,Guptasarma,Prasenjit,Prasenjit Guptasarma
707.3181,Xiaochun,Gan,Gan Xiaochun
707.3188,Killip,Rowan,Rowan Killip
707.3194,Mawatari,Kentarou,Kentarou Mawatari
707.3196,Fukutome,Takahiko,Takahiko Fukutome
707.3206,Mangioni,Sergio E.,Sergio E. Mangioni
707.3214,Yan,YiJing,YiJing Yan
707.3218,Sheth,Ravi K.,Ravi K. Sheth
707.322,Bennett,Joseph W.,Joseph W. Bennett
707.3229,Rieffel,Marc A.,Marc A. Rieffel
707.3234,Badescu,Viorel,Viorel Badescu
707.3234,Cathcart,Richard B.,Richard B. Cathcart
707.3259,Chang-Ying,Cai,Cai Chang-Ying
707.3259,Zhong-Zhou,Ren,Ren Zhong-Zhou
707.3269,Ide,Nancy,Nancy Ide
707.3267,Sakai,Norisuke,Norisuke Sakai
707.3293,Kuehn,Kerry,Kerry Kuehn
707.33,Wiesenfeldt,Soren,Soren Wiesenfeldt
707.3309,Tsumura,Kyosuke,Kyosuke Tsumura
707.3313,Adler,Jeffrey D.,Jeffrey D. Adler
707.3313,Spice,Loren,Loren Spice
707.3323,Rudnick,Zeev,Zeev Rudnick
707.3324,Imai,Yoshiki,Yoshiki Imai
707.3324,Saso,Tetsuro,Tetsuro Saso
707.3325,Kiraz,Alper,Alper Kiraz
707.3325,Kurt,Adnan,Adnan Kurt
707.333,Pierog,Tanguy,Tanguy Pierog
707.3332,Oh,Yongseok,Yongseok Oh
707.3333,Villaseñor,Eduardo J. S.,Eduardo J. S. Villaseñor
707.3353,Lai,Ying-Cheng,Ying-Cheng Lai
707.3367,Agarwalla,Sanjib Kumar,Sanjib Kumar Agarwalla
707.3372,Mukherjee,Asmita,Asmita Mukherjee
707.3398,Gerhardt,Ilja,Ilja Gerhardt
707.3402,Zhang,Hai-Tao,Hai-Tao Zhang
707.3411,Vanakaras,Alexandros G.,Alexandros G. Vanakaras
707.3429,Zhu,Zhaohuan,Zhaohuan Zhu
707.3443,Wray,James J.,James J. Wray
707.3446,Hall,Lawrence J.,Lawrence J. Hall
707.3452,Schmoke,Jimmy,Jimmy Schmoke
707.3454,Suli,Aron,Aron Suli
707.3462,Ozdaglar,Asuman,Asuman Ozdaglar
707.3477,Bramwell,Steven T.,Steven T. Bramwell
707.3478,Schäfer,Rudi,Rudi Schäfer
707.3479,Atici,Alp,Alp Atici
707.3485,Misra,Kuntal,Kuntal Misra
707.3496,Ueno,Kohei,Kohei Ueno
707.3495,Jiwen,Zeng,Zeng Jiwen
707.3517,Sochichiu,Corneliu,Corneliu Sochichiu
707.3524,Tikhonov,Anton V.,Anton V. Tikhonov
707.3524,Klypin,Anatoly A.,Anatoly A. Klypin
707.3535,Tahir-Kheli,Jamil,Jamil Tahir-Kheli
707.3535,Goddard,William A.,William A. Goddard
707.3543,Ghosh,Arindam,Arindam Ghosh
707.3559,Wong,Wilson,Wilson Wong
707.3576,Sur,Chiranjib,Chiranjib Sur
707.3589,Schwab,Josiah,Josiah Schwab
707.3608,Plaut,Conrad,Conrad Plaut
707.3628,Grossi,Carlos H.,Carlos H. Grossi
707.3631,Siudeja,Bartłomiej,Bartłomiej Siudeja
707.3639,Warren,Bradley E.,Bradley E. Warren
707.3641,Shalaev,Vladimir M.,Vladimir M. Shalaev
707.3635,Manis,Hadar,Hadar Manis
707.3647,Lin,Huey-Wen,Huey-Wen Lin
707.3649,Allard,France,France Allard
707.3652,Giele,Walter T.,Walter T. Giele
707.3685,Struyve,Ward,Ward Struyve
707.3687,Kong,Lingling,Lingling Kong
707.3697,Ranjan,Akhilesh,Akhilesh Ranjan
707.3718,Haber,Howard E.,Howard E. Haber
707.3729,Norros,Ilkka,Ilkka Norros
707.3775,Flapan,Erica,Erica Flapan
707.3784,Gogolin,Alexander O.,Alexander O. Gogolin
707.3804,Ames,Aaron D.,Aaron D. Ames
707.3818,Dabholkar,Atish,Atish Dabholkar
707.3818,Murthy,Sameer,Sameer Murthy
707.3819,Castro,Eduardo V.,Eduardo V. Castro
707.3821,Friesen,Timothy P.,Timothy P. Friesen
707.3825,Kabir,Mukul,Mukul Kabir
707.3829,Zheng,Xinghua,Xinghua Zheng
707.383,Bilic,Neven,Neven Bilic
707.3848,Ganikhodjaev,Nasir,Nasir Ganikhodjaev
707.3857,Wang,Qiang-Hua,Qiang-Hua Wang
707.3859,de Teramond,Guy F.,Guy F. de Teramond
707.3867,Hirasawa,Ayumi,Ayumi Hirasawa
707.3867,Naik,Sachindra,Sachindra Naik
707.3867,Yamaoka,Kazutaka,Kazutaka Yamaoka
707.3867,Kohmura,Takayoshi,Takayoshi Kohmura
707.3881,Bertolin,Cristiana,Cristiana Bertolin
707.3891,Michev,Vasil,Vasil Michev
707.3894,Seshadri,Harish,Harish Seshadri
707.3906,Cao,Zhoujian,Zhoujian Cao
707.3907,List,Benno,Benno List
707.3938,Wubs,Martijn,Martijn Wubs
707.3959,Yuen,Chau,Chau Yuen
707.3959,Guan,Yong Liang,Yong Liang Guan
707.3964,Wang,Jiao,Jiao Wang
707.3966,Rischke,Dirk H.,Dirk H. Rischke
707.3991,Duc,Pierre-Alain,Pierre-Alain Duc
707.3998,Stanimirovic,Snezana,Snezana Stanimirovic
707.4001,White,Raymond E.,Raymond E. White
707.4004,Jiang,Hongyuan,Hongyuan Jiang
707.4007,Schulte,Egon,Egon Schulte
707.401,Ujevic,Maximiliano,Maximiliano Ujevic
707.4012,Biswas,Parthapratim,Parthapratim Biswas
707.4032,Sun,Jinsheng,Jinsheng Sun
707.4035,Hasegawa,Tatsuhiko,Tatsuhiko Hasegawa
707.4035,Hirano,Naomi,Naomi Hirano
707.4039,Yasui,Yukinori,Yukinori Yasui
707.4051,Arora,Siddharth,Siddharth Arora
707.4056,Yu,Chaehyun,Chaehyun Yu
707.4065,Srianand,Raghunathan,Raghunathan Srianand
707.4066,Liu,Xia-Ji,Xia-Ji Liu
707.407,Mohapatra,Rabindra N.,Rabindra N. Mohapatra
707.4074,Maeda,Yoshitomo,Yoshitomo Maeda
707.4087,Montero,Miquel,Miquel Montero
707.4069,Beige,Almut,Almut Beige
707.4112,Ilak,Miloš,Miloš Ilak
707.4114,Valeriani,Chantal,Chantal Valeriani
707.4114,Frenkel,Daan,Daan Frenkel
707.4119,Yang,Kun,Kun Yang
707.4133,Diggavi,Suhas,Suhas Diggavi
707.4135,Mihaljevic-Brandt,Helena,Helena Mihaljevic-Brandt
707.4142,Xiang,Wenchang,Wenchang Xiang
707.4149,Tang,Yudong,Yudong Tang
707.4163,Ferreira,Erasmo,Erasmo Ferreira
707.4173,Smith,Graham P.,Graham P. Smith
707.4175,Banica,Teodor,Teodor Banica
707.4179,Contaldi,Carlo R.,Carlo R. Contaldi
707.4176,Riffel,Rogemar A.,Rogemar A. Riffel
707.4191,Amanik,Philip S.,Philip S. Amanik
707.4193,Shetty,Sushil,Sushil Shetty
707.4198,Abbott,Russ,Russ Abbott
707.4203,Needell,Deanna,Deanna Needell
707.4209,Choudhary,Keshav,Keshav Choudhary
707.4206,Bonderson,Parsa,Parsa Bonderson
707.421,Zheng,Wenjing,Wenjing Zheng
707.4219,Zhang,Weiping,Weiping Zhang
707.422,Park,Byeong-Gon,Byeong-Gon Park
707.4225,Kontar,Eduard P.,Eduard P. Kontar
707.4233,Banerjee,Anindita,Anindita Banerjee
707.4273,Balazs,Marton,Marton Balazs
707.4289,Chang,Yi-Fan,Yi-Fan Chang
707.4293,Heggie,Douglas C.,Douglas C. Heggie
707.4303,Johnson,Clifford V.,Clifford V. Johnson
707.4304,Gomez,Leticia,Leticia Gomez
707.4304,Haesevoets,Sofie,Sofie Haesevoets
707.4315,Augusiak,Remigiusz,Remigiusz Augusiak
707.4318,Akhmadeyeva,Leila,Leila Akhmadeyeva
707.4322,Ji,Lizhen,Lizhen Ji
707.4328,Guo,Victor J. W.,Victor J. W. Guo
707.4335,Fan,Shanhui,Shanhui Fan
707.4334,Bamba,Kazuharu,Kazuharu Bamba
707.4334,Guo,Zong-Kuan,Zong-Kuan Guo
707.4342,Matsushita,Kyoko,Kyoko Matsushita
707.4342,Ishisaki,Yoshitaka,Yoshitaka Ishisaki
707.435,Mariani,Eros,Eros Mariani
707.4358,Watanabe,Toshiro,Toshiro Watanabe
707.4362,Garay,Luis J.,Luis J. Garay
707.4362,Marugan,Guillermo A. Mena,Guillermo A. Mena Marugan
707.4365,Kirchev,Kiril,Kiril Kirchev
707.4374,Tempel,Elmo,Elmo Tempel
707.4381,Hededal,Christian B.,Christian B. Hededal
707.4385,Alesker,Semyon,Semyon Alesker
707.4397,Hutson,Jeremy M.,Jeremy M. Hutson
707.4418,Gutkin,Boris S.,Boris S. Gutkin
707.4419,Chen,Xuepeng,Xuepeng Chen
707.4426,Lee,Hyun-Woo,Hyun-Woo Lee
707.4433,Jadczyk,Arkadiusz,Arkadiusz Jadczyk
707.4451,Iyengar,Srikanth B.,Srikanth B. Iyengar
707.4455,Chimento,Luis P.,Luis P. Chimento
707.4454,Anagnostopoulos,Konstantinos N.,Konstantinos N. Anagnostopoulos
707.4478,Butler,Nathaniel,Nathaniel Butler
707.4477,Helmi,Amina,Amina Helmi
707.4473,Covey,Kevin R.,Kevin R. Covey
707.4473,Seth,Anil C.,Anil C. Seth
707.4473,Gogarten,Stephanie M.,Stephanie M. Gogarten
707.4473,Kaib,Nathan A.,Nathan A. Kaib
707.4488,Tran,Khoa,Khoa Tran
707.4487,Marom,Shimon,Shimon Marom
707.449,Beeman,Jeffrey W.,Jeffrey W. Beeman
707.4508,Carlo,Gabriel G.,Gabriel G. Carlo
707.4518,Liu,Mingyan,Mingyan Liu
707.4518,Pradhan,Sandeep,Sandeep Pradhan
707.452,Korepin,Vladimir E.,Vladimir E. Korepin
707.4537,Ma,Yongge,Yongge Ma
707.4546,Coutin,Laure,Laure Coutin
707.4583,Davis,Anne-Christine,Anne-Christine Davis
707.4586,Chen,Hua-Xing,Hua-Xing Chen
707.4599,de Souza,Ronaldo,Ronaldo de Souza
707.4621,Paindaveine,Davy,Davy Paindaveine
707.4627,Christensen,Finn E.,Finn E. Christensen
707.4627,Hernanz,Margarida,Margarida Hernanz
707.4632,Egorova,Iryna,Iryna Egorova
707.4643,Rufibach,Kaspar,Kaspar Rufibach
707.4652,Michinel,Humberto,Humberto Michinel
707.4654,Takahashi,Ryoji,Ryoji Takahashi
707.4665,Kuhfittig,Peter K. F.,Peter K. F. Kuhfittig
707.4669,Vazquez,Samuel E.,Samuel E. Vazquez
708.0004,Wechsler,Risa H.,Risa H. Wechsler
708.0016,Lapan,Joshua M.,Joshua M. Lapan
708.001,Gnedin,Oleg Y.,Oleg Y. Gnedin
708.0028,Tu,Chaoyang,Chaoyang Tu
708.0027,Siegel,Michael H.,Michael H. Siegel
708.0027,Piotto,Giampaolo,Giampaolo Piotto
708.0041,Zhang,Quan,Quan Zhang
708.0057,Terada,Yukikatsu,Yukikatsu Terada
708.006,Li,Xiang-Dong,Xiang-Dong Li
708.0075,Acar,Erdem,Erdem Acar
708.0079,Oja,Hannu,Hannu Oja
708.0066,Taniyama,Kouki,Kouki Taniyama
708.0095,Starkman,Glenn D.,Glenn D. Starkman
708.0098,Clémençon,Stéphan,Stéphan Clémençon
708.0099,Zhang,Zhifei,Zhifei Zhang
708.0103,Tang,Chi-Shung,Chi-Shung Tang
708.0104,Mahmoudi,Fethi,Fethi Mahmoudi
708.0073,Miyata,Emi,Emi Miyata
708.0073,Uchiyama,Yasunobu,Yasunobu Uchiyama
708.0121,Shen,Xiaotong,Xiaotong Shen
708.0126,Bouzar,Hamid,Hamid Bouzar
708.014,Li,Weidong,Weidong Li
708.014,Zhang,Tianmeng,Tianmeng Zhang
708.0159,Ming-Hui,Huang,Huang Ming-Hui
708.0165,He,Xuming,Xuming He
708.0165,Zhou,Jianhui,Jianhui Zhou
708.0164,Parikh,Atul,Atul Parikh
708.0167,Zuo,Yijun,Yijun Zuo
708.0172,Wang,Teng,Teng Wang
708.0177,Aslan,Mihaela,Mihaela Aslan
708.0189,Torres,Diego F.,Diego F. Torres
708.0207,Bedaque,Paulo F.,Paulo F. Bedaque
708.0211,Markwardt,Craig B.,Craig B. Markwardt
708.022,Taam,Ronald E.,Ronald E. Taam
708.0223,Valiviita,Jussi,Jussi Valiviita
708.0235,Maroto,Antonio L.,Antonio L. Maroto
708.0242,Khan,Usman A.,Usman A. Khan
708.0253,Fu,Libin,Libin Fu
708.0254,Yamamura,Issei,Issei Yamamura
708.0254,Goto,Tomotsugu,Tomotsugu Goto
708.0254,Hasegawa,Sunao,Sunao Hasegawa
708.0254,Kawamura,Akiko,Akiko Kawamura
708.0254,Wang,Lingyu,Lingyu Wang
708.0278,Divakaran,Uma,Uma Divakaran
708.0281,Andrieu,Laetitia,Laetitia Andrieu
708.0291,Qiao,Cong-Feng,Cong-Feng Qiao
708.0299,Karsch,Frithjof,Frithjof Karsch
708.0301,Zhang,Guofeng,Guofeng Zhang
708.0301,Jia,Suotang,Suotang Jia
708.0316,Gabuzda,Denise,Denise Gabuzda
708.0321,Rollier,Blaise,Blaise Rollier
708.0329,Kolokoltsov,Vassili,Vassili Kolokoltsov
708.0356,Giorgi,Gian Luca,Gian Luca Giorgi
708.039,Berrendero,José R.,José R. Berrendero
708.0407,Huynh,Minh,Minh Huynh
708.0417,Zhang,Xiaolei,Xiaolei Zhang
708.0413,Miller,Jon M.,Jon M. Miller
708.0425,Faller,Beata,Beata Faller
708.0447,Kim,Yoon-Ho,Yoon-Ho Kim
708.0456,Kumar,Nishant,Nishant Kumar
708.0468,Li,Chuan-Feng,Chuan-Feng Li
708.0468,Chen,Geng,Geng Chen
708.0484,Yamada,Norikazu,Norikazu Yamada
708.0491,Ghosal,Subhashis,Subhashis Ghosal
708.05,Marcolli,Matilde,Matilde Marcolli
708.0519,Fan,Jianqing,Jianqing Fan
708.0522,Borkar,Vivek,Vivek Borkar
708.0532,Otero,Margarita,Margarita Otero
708.0536,McElroy,Tucker,Tucker McElroy
708.0552,Abdel-Aty,Mahmoud,Mahmoud Abdel-Aty
708.0555,Bhamidi,Shankar,Shankar Bhamidi
708.056,Schechtman,Gideon,Gideon Schechtman
708.0593,Sussman,Roberto A.,Roberto A. Sussman
708.0648,Huang,Jianwei,Jianwei Huang
708.0653,Abouraddy,Ayman F.,Ayman F. Abouraddy
708.0661,Yang,Zhou,Zhou Yang
708.0682,Zeitlin,Anton M.,Anton M. Zeitlin
708.0685,Tassieri,Manlio,Manlio Tassieri
708.0705,Takagi,Taichiro,Taichiro Takagi
708.0708,Yoo,Chul-Moon,Chul-Moon Yoo
708.0715,Wu,Samuel S.,Samuel S. Wu
708.0735,Kraus,Michaela,Michaela Kraus
708.0741,Zhou,Shi,Shi Zhou
708.0741,Petricek,Vaclav,Vaclav Petricek
708.0771,Gualandris,Alessia,Alessia Gualandris
708.0794,Thalakulam,Madhu,Madhu Thalakulam
708.0797,Chu,Chong-Sun,Chong-Sun Chu
708.0808,Kott,Tomasz M.,Tomasz M. Kott
708.08,Voloshin,Sergei A.,Sergei A. Voloshin
708.08,Poskanzer,Arthur M.,Arthur M. Poskanzer
708.0815,Joy,Marshall,Marshall Joy
708.0817,Sands,Jonathan W.,Jonathan W. Sands
708.0818,Jevicki,Antal,Antal Jevicki
708.0829,Strohmayer,Tod E.,Tod E. Strohmayer
708.0832,Robinson,Sarah E.,Sarah E. Robinson
708.0835,Lin,Lihwai,Lihwai Lin
708.084,Costa,Luciano da Fontoura,Luciano da Fontoura Costa
708.0849,Zhang,Xiaoyi,Xiaoyi Zhang
708.0855,Boos,Heike,Heike Boos
708.0863,Lu,Yu-Feng,Yu-Feng Lu
708.0863,Wang,Bing-Hong,Bing-Hong Wang
708.0865,Ghosh,Souvik,Souvik Ghosh
708.0868,Shaw,Douglas J.,Douglas J. Shaw
708.0881,Liu,Ren-Bao,Ren-Bao Liu
708.089,Mlnarik,Hynek,Hynek Mlnarik
708.0897,Paul,Dilip,Dilip Paul
708.0889,Davenport,James R. A.,James R. A. Davenport
708.0907,Wang,Yajun,Yajun Wang
