paper id,last_name,first_name,full_name
705.4003,Rohde,Peter P.,Peter P. Rohde
705.2469,Kim,Sang Pyo,Sang Pyo Kim
1003.2657,Ádámkovics,Máté,Máté Ádámkovics
901.1867,Som,Pritam,Pritam Som
705.3644,Lu,Chenguang,Chenguang Lu
706.0813,Dyre,Jeppe C.,Jeppe C. Dyre
910.3267,Chen,Xiaobin,Xiaobin Chen
710.5845,Masáková,Zuzana,Zuzana Masáková
704.1283,Kollath,Corinna,Corinna Kollath
704.2659,Goldsmith,Andrea J.,Andrea J. Goldsmith
709.1161,Feygelson,Tatyana,Tatyana Feygelson
1003.153,Zhang,Lingxiao,Lingxiao Zhang
710.0755,Gupta,Shamik,Shamik Gupta
706.1265,Rhee,Joseph H.,Joseph H. Rhee
802.3443,Yao,Yugui,Yugui Yao
707.1967,Barua,Rana,Rana Barua
802.2019,Scardicchio,Antonello,Antonello Scardicchio
707.1241,Taghavi,Mohammad H.,Mohammad H. Taghavi
708.094,Hiller,Gudrun,Gudrun Hiller
706.0787,Kuhn,Estelle,Estelle Kuhn
706.0305,Poretti,Ennio,Ennio Poretti
704.3026,Woodward,Charles E.,Charles E. Woodward
709.094,Rakhmanov,Malik,Malik Rakhmanov
912.3229,Buchhave,Lars A.,Lars A. Buchhave
707.3126,Kachru,Shamit,Shamit Kachru
708.3076,Frolov,Alexei M.,Alexei M. Frolov
704.2209,Haynes,Martha P.,Martha P. Haynes
706.31,Liu,Yu-xi,Yu-xi Liu
709.2766,Dafermos,Mihalis,Mihalis Dafermos
705.3444,Lissauer,Jack J.,Jack J. Lissauer
704.0486,Lee,Young-Wook,Young-Wook Lee
807.1514,Qu,Zhilin,Zhilin Qu
704.1078,Saito,Takehiro,Takehiro Saito
704.0086,Vysotsky,Vladislav V.,Vladislav V. Vysotsky
912.4942,Tian,Yongjun,Yongjun Tian
705.1791,Louko,Jorma,Jorma Louko
712.2891,Mukhamedov,Farrukh,Farrukh Mukhamedov
809.4461,Mo,Xiaofan,Xiaofan Mo
705.1029,Kwan,Juliana,Juliana Kwan
711.1108,Hell,Juliette,Juliette Hell
704.2292,Lu,Zhun,Zhun Lu
704.2986,Olbermann,Heiner,Heiner Olbermann
710.3708,Ivanov,Yu. B.,Yu. B. Ivanov
704.3794,Levine,Alex J.,Alex J. Levine
705.2411,Xue,She-Sheng,She-Sheng Xue
705.4592,L'vov,Victor S.,Victor S. L'vov
801.1333,Sun,Duo,Duo Sun
704.0635,Matsuura,Shunji,Shunji Matsuura
704.2104,Kokkonen,Petri,Petri Kokkonen
707.2219,Tanaka,Masaomi,Masaomi Tanaka
1110.1706,Khani,Sajjad,Sajjad Khani
704.0191,Mirny,Leonid A.,Leonid A. Mirny
707.1099,Nuggehalli,Pavan,Pavan Nuggehalli
707.4342,Matsushita,Kyoko,Kyoko Matsushita
706.2525,Lee,Bum-Hoon,Bum-Hoon Lee
708.0278,Divakaran,Uma,Uma Divakaran
811.012,Orava,Risto,Risto Orava
705.234,Bowler,Kenneth C.,Kenneth C. Bowler
802.086,Kazkaz,Kareem,Kareem Kazkaz
705.0855,Chen,Guanrong,Guanrong Chen
705.0332,Mukherjee,Pia,Pia Mukherjee
709.3982,Juhász,Róbert,Róbert Juhász
706.3895,Athanassoula,Lia,Lia Athanassoula
704.1923,Roslyak,Oleksiy,Oleksiy Roslyak
706.3355,Lopes,Samuel A.,Samuel A. Lopes
810.3605,Ortega,Pedro A.,Pedro A. Ortega
709.3196,Takenaga,Fumitaka,Fumitaka Takenaga
704.379,Li,Hsiang-nan,Hsiang-nan Li
712.4379,Yilmaz,Elif,Elif Yilmaz
705.3042,Natarajan,Priyamvada,Priyamvada Natarajan
907.5486,Combet,Vianney,Vianney Combet
1307.7177,Singh,Chandralekha,Chandralekha Singh
804.18,Sahoo,Raghunath,Raghunath Sahoo
1101.354,Parikh,Sarthak,Sarthak Parikh
804.079,Ekbatani,Siavash,Siavash Ekbatani
709.0445,Mellon,Richard R.,Richard R. Mellon
704.013,Bouarroudj,Sofiane,Sofiane Bouarroudj
707.4334,Bamba,Kazuharu,Kazuharu Bamba
704.2238,Kitayama,Tetsu,Tetsu Kitayama
704.1191,Fischer,Debra A.,Debra A. Fischer
706.2664,Saksman,Eero,Eero Saksman
704.0684,Cugliandolo,Leticia F.,Leticia F. Cugliandolo
707.449,Beeman,Jeffrey W.,Jeffrey W. Beeman
704.081,Lubin,Philip M.,Philip M. Lubin
707.2002,Saxena,Avadh,Avadh Saxena
707.4599,de Souza,Ronaldo,Ronaldo de Souza
810.0589,Gan,Shaobo,Shaobo Gan
704.0259,Bromley,Benjamin C.,Benjamin C. Bromley
708.0741,Petricek,Vaclav,Vaclav Petricek
704.0779,Kazanas,Demosthenes,Demosthenes Kazanas
708.429,Ishigaki,Miho,Miho Ishigaki
804.173,Pilipovic,Stevan,Stevan Pilipovic
706.2074,Ke,Hong-Wei,Hong-Wei Ke
910.2714,Lyubenova,Mariya,Mariya Lyubenova
704.2593,Mukhopadhyay,Banibrata,Banibrata Mukhopadhyay
1010.4636,Tendulkar,Mihir,Mihir Tendulkar
708.1307,Failache,Horacio,Horacio Failache
705.1153,Suntzeff,Nicholas B.,Nicholas B. Suntzeff
807.075,Floría,Luis M.,Luis M. Floría
706.2423,Katzgraber,Helmut G.,Helmut G. Katzgraber
707.1711,Raymond,Sean N.,Sean N. Raymond
802.0149,Dalcanton,Julianne J.,Julianne J. Dalcanton
1109.6018,Tan,Chenhao,Chenhao Tan
709.0002,Hertzberg,Mark P.,Mark P. Hertzberg
708.1504,Sakuma,Akimasa,Akimasa Sakuma
704.0005,Abu-Shammala,Wael,Wael Abu-Shammala
711.3752,Bhattacharya,Swati,Swati Bhattacharya
706.2525,Sin,Sang-Jin,Sang-Jin Sin
708.1671,Wang,Feng-Yu,Feng-Yu Wang
1003.5707,Sohinger,Vedran,Vedran Sohinger
706.0726,Kidder,Lawrence E.,Lawrence E. Kidder
711.1137,Chakravorty,Susmita,Susmita Chakravorty
709.2005,Esfarjani,Keivan,Keivan Esfarjani
710.1316,Stange,Katherine E.,Katherine E. Stange
909.1759,Zhou,Wenchao,Wenchao Zhou
912.3851,Wang,Xinyang,Xinyang Wang
803.0245,Kumar,Manoranjan,Manoranjan Kumar
709.3345,Tasdelen,Fatma,Fatma Tasdelen
705.0525,Liu,Siming,Siming Liu
804.1314,McGaugh,Stacy,Stacy McGaugh
709.2329,Qiu,Jiong,Jiong Qiu
1111.0554,Ehsani,Shayan,Shayan Ehsani
704.2021,Lee,Su Houng,Su Houng Lee
801.0992,Zhang,Wenxian,Wenxian Zhang
909.33,Akrami,Yashar,Yashar Akrami
803.3078,Lenells,Jonatan,Jonatan Lenells
905.4691,Pellerin,Gail,Gail Pellerin
704.0938,Gould,Harvey,Harvey Gould
704.102,Ottucsak,Gyorgy,Gyorgy Ottucsak
704.3919,Poedts,Stefaan,Stefaan Poedts
904.3789,Paquet,Joey,Joey Paquet
708.3396,Lee,Troy,Troy Lee
705.2588,Ando,Shin'ichiro,Shin'ichiro Ando
708.0947,Render,Elaine,Elaine Render
707.1723,Mehta,Poonam,Poonam Mehta
706.0498,Chi,Zhiyi,Zhiyi Chi
707.2528,Brevik,Iver,Iver Brevik
711.0403,LeFloch,Philippe G.,Philippe G. LeFloch
704.3242,Smith,Russell J.,Russell J. Smith
704.1857,Klushin,Leonid I.,Leonid I. Klushin
705.2517,Haeffelin,Martial,Martial Haeffelin
704.1973,Zitko,Rok,Rok Zitko
1004.0785,Akhlaghi,Soroush,Soroush Akhlaghi
706.3028,Zhang,Wenliang,Wenliang Zhang
1308.0959,Kao,Yi-Hsuan,Yi-Hsuan Kao
809.2436,Feng,Renjie,Renjie Feng
704.234,Ko,Che Ming,Che Ming Ko
1102.1445,Ge,Weihao,Weihao Ge
712.3641,Liu,Yuliang,Yuliang Liu
711.139,Sakai,Shoko,Shoko Sakai
707.0026,Avino-Diaz,Maria A.,Maria A. Avino-Diaz
705.3484,Sati,Hisham,Hisham Sati
707.0883,Harris,Kenny,Kenny Harris
706.3968,Walther,Günther,Günther Walther
704.221,Benford,Dominic J.,Dominic J. Benford
706.0893,Kovač,Katarina,Katarina Kovač
704.1385,Paluba,Waldemar,Waldemar Paluba
711.4283,Kapko,Vitaliy,Vitaliy Kapko
1102.1191,Chen,Yining,Yining Chen
704.0109,Ciraci,Salim,Salim Ciraci
708.116,Sahin,Bayram,Bayram Sahin
707.2707,Matolcsi,Mate,Mate Matolcsi
801.1524,Ying,Lexing,Lexing Ying
706.3077,Sergeev,Sergey M.,Sergey M. Sergeev
704.0113,Wang,Xinran,Xinran Wang
706.3818,Gröchenig,Karlheinz,Karlheinz Gröchenig
709.4224,Irving,Alan C.,Alan C. Irving
706.2016,Choi,Minho,Minho Choi
704.3926,Song,Jianwen,Jianwen Song
801.3959,Mahadevan,Suvrath,Suvrath Mahadevan
705.0465,Liu,Bin-Bin,Bin-Bin Liu
804.296,Zeng,Yonghong,Yonghong Zeng
704.0356,Quilis,Vicent,Vicent Quilis
904.3759,Pilarczyk,Dominika,Dominika Pilarczyk
704.2829,Morozovska,Anna N.,Anna N. Morozovska
807.0707,Dugaev,Vitalii,Vitalii Dugaev
801.4163,Lv,Linyuan,Linyuan Lv
806.1284,You,Weijia,Weijia You
709.4428,Hill,Matthew E.,Matthew E. Hill
709.0743,Košir,Tomaž,Tomaž Košir
704.1066,Knyazev,Andrew V.,Andrew V. Knyazev
705.3996,Aoki,Kenichiro,Kenichiro Aoki
805.0056,Kong,Linglong,Linglong Kong
710.1652,Seideman,Tamar,Tamar Seideman
704.0082,Wadati,Miki,Miki Wadati
707.3825,Kabir,Mukul,Mukul Kabir
710.3042,Berlind,Andreas A.,Andreas A. Berlind
705.226,Wang,Zhendong,Zhendong Wang
707.0854,Wright,Roxana,Roxana Wright
705.0687,Li,Haisheng,Haisheng Li
708.4072,Peach,Gillian,Gillian Peach
704.1821,Agashe,Kaustubh,Kaustubh Agashe
705.4014,Myrzakulov,Ratbay,Ratbay Myrzakulov
705.094,Jenkins,Edward B.,Edward B. Jenkins
803.3246,Migaszewski,Cezary,Cezary Migaszewski
706.3028,Katzman,Mordechai,Mordechai Katzman
705.4273,Lister,Matthew L.,Matthew L. Lister
704.0298,Grushka,Ya.,Ya. Grushka
706.0156,Gabora,Liane,Liane Gabora
908.2007,Le,Anh,Anh Le
704.0308,Zhao,Heping,Heping Zhao
704.0316,Graham,Alister W.,Alister W. Graham
712.3705,Kakkonen,Tuomo,Tuomo Kakkonen
705.2816,Bianconi,Ginestra,Ginestra Bianconi
705.1591,Sinha,Bikash,Bikash Sinha
1101.5769,Paliathanasis,Andronikos,Andronikos Paliathanasis
1211.7273,Sun,Xiangnan,Xiangnan Sun
704.1438,Lozano,Yolanda,Yolanda Lozano
708.3243,Mac Low,Mordecai-Mark,Mordecai-Mark Mac Low
906.2435,Munir,Shoaib,Shoaib Munir
711.0321,Wang,Jian-Jun,Jian-Jun Wang
810.3313,Gao,Shuyang,Shuyang Gao
707.0619,Kondratiev,Yuri G.,Yuri G. Kondratiev
708.4276,Anselmo,Attilio,Attilio Anselmo
908.3654,Yan,Binghai,Binghai Yan
706.121,Pontes,Carlos R.,Carlos R. Pontes
705.3728,Shen,Shun-Qing,Shun-Qing Shen
705.2613,Cabello,Adan,Adan Cabello
1001.2971,Ozeren,Kemal,Kemal Ozeren
803.059,Kikuchi,Yuma,Yuma Kikuchi
705.0645,Pittori,Carlotta,Carlotta Pittori
706.0445,Tirnakli,Ugur,Ugur Tirnakli
705.1607,Ryu,Shinsei,Shinsei Ryu
705.0915,Baumeister,Dorothea,Dorothea Baumeister
706.0968,Gudmundsson,Vidar,Vidar Gudmundsson
706.2365,Rodrigues,Francisco A.,Francisco A. Rodrigues
706.0519,Blandford,Roger D.,Roger D. Blandford
806.2972,Sadjadi,Zeinab,Zeinab Sadjadi
1110.5577,Li,Ziming,Ziming Li
707.2352,Pavliotis,Grigorios,Grigorios Pavliotis
708.3953,Makarov,Valeri V.,Valeri V. Makarov
812.3782,Queisser,Friedemann,Friedemann Queisser
707.0558,Edwards,Philip G.,Philip G. Edwards
711.0997,Brodie,Jean P.,Jean P. Brodie
705.1728,Genes,Claudiu,Claudiu Genes
807.051,Prytula,Vladyslav,Vladyslav Prytula
707.2449,Banerjee,Rabin,Rabin Banerjee
709.283,Jin,Hanqing,Hanqing Jin
802.0582,Turyshev,Slava,Slava Turyshev
1206.5557,Ehsani,Sepehr,Sepehr Ehsani
705.4673,Csaba,Béla,Béla Csaba
904.0762,Cheng,Calvin,Calvin Cheng
704.0523,Jeong,Hyunseok,Hyunseok Jeong
708.1154,Mavromatos,Nick E.,Nick E. Mavromatos
711.0448,Farzan,Yasaman,Yasaman Farzan
711.1095,Enriquez,Nathanaël,Nathanaël Enriquez
1011.1991,Li,Mingjie,Mingjie Li
711.3147,Wang,Haonan,Haonan Wang
805.3739,Young,Andrew T.,Andrew T. Young
705.4128,Van Meter,Rodney,Rodney Van Meter
810.0764,Faraji,Mohammad Javad,Mohammad Javad Faraji
1108.1614,Yin,Guosheng,Guosheng Yin
705.4035,Caproni,Anderson,Anderson Caproni
709.2708,Sloth,Martin S.,Martin S. Sloth
704.132,Dienes,Keith R.,Keith R. Dienes
705.2158,Cavalieri,Renzo,Renzo Cavalieri
706.2716,Rasmussen,Jorgen,Jorgen Rasmussen
801.3799,Prosper,Harrison,Harrison Prosper
704.3771,Gornerup,Olof,Olof Gornerup
704.1915,Harris,Alan W.,Alan W. Harris
704.0455,Hillenbrand,Lynne A.,Lynne A. Hillenbrand
706.0074,Beck,Tracy,Tracy Beck
1403.2024,Chen,Pin-Yu,Pin-Yu Chen
712.3757,Helleseth,Tor,Tor Helleseth
1309.0309,Peng,Xiaojiang,Xiaojiang Peng
707.2146,Nenciu,Gheorghe,Gheorghe Nenciu
710.1632,Wang,Lian-Tao,Lian-Tao Wang
705.0863,Sasaki,Ryu,Ryu Sasaki
705.2009,Sengul,Ersin,Ersin Sengul
907.0436,Dung,Dinh,Dinh Dung
705.0183,White,Stuart A.,Stuart A. White
801.0733,Marom,Noa,Noa Marom
704.2654,Tachibana,Motoi,Motoi Tachibana
811.0971,Bertaux,Aurélie,Aurélie Bertaux
805.2366,Knox,Lloyd,Lloyd Knox
1009.3802,Yan,Shuicheng,Shuicheng Yan
801.0554,Hamimeche,Samira,Samira Hamimeche
1009.2205,McNamara,Danielle S.,Danielle S. McNamara
802.0378,Urbano,José Miguel,José Miguel Urbano
802.4038,Olmo,Gonzalo J.,Gonzalo J. Olmo
708.2195,Khelladi,Abdelkader,Abdelkader Khelladi
1210.047,Nourbakhsh,Erfan,Erfan Nourbakhsh
704.2216,Nisse,Mounir,Mounir Nisse
1010.4602,Dong,Huimin,Huimin Dong
710.1641,Bose,Prosenjit,Prosenjit Bose
705.1887,Tokatly,Ilya V.,Ilya V. Tokatly
709.1117,Yang,Shengyuan A.,Shengyuan A. Yang
705.4603,Rowe,Jason F.,Jason F. Rowe
708.1794,Sternberg,Paul W.,Paul W. Sternberg
710.4734,Schmitt-Landsiedel,Doris,Doris Schmitt-Landsiedel
809.493,Ayazi,Yaser,Yaser Ayazi
704.2048,Mansour,Toufik,Toufik Mansour
704.1202,Han,Zhanwen,Zhanwen Han
801.2205,Li,Junbo,Junbo Li
705.0352,Pessah,Martin E.,Martin E. Pessah
706.3118,Guo,Jinghua,Jinghua Guo
705.3182,Nelson,Andrew F.,Andrew F. Nelson
704.0361,Wassell,Ian J.,Ian J. Wassell
710.4867,Lehmann,Sune,Sune Lehmann
802.026,Sengupta,Ritabrata,Ritabrata Sengupta
704.0875,Tarasov,Boris V.,Boris V. Tarasov
1008.2236,Cao,Jianshu,Jianshu Cao
1011.3367,Zhou,Yijie,Yijie Zhou
707.2014,Yuksel,Serdar,Serdar Yuksel
1109.0382,Yin,Yihao,Yihao Yin
707.3907,List,Benno,Benno List
807.0936,Chen,Zhiqi,Zhiqi Chen
706.4293,Duan,Huaiyu,Huaiyu Duan
707.1397,Kewley,Lisa J.,Lisa J. Kewley
709.2618,Picu,Andreea,Andreea Picu
704.2024,Amara,Hakim,Hakim Amara
705.1587,Lieb,Elliott H.,Elliott H. Lieb
704.2601,Koposov,Sergey E.,Sergey E. Koposov
912.0856,Le,Guan,Guan Le
710.4325,Landman,Uzi,Uzi Landman
704.3875,Bloch,Anthony M.,Anthony M. Bloch
805.3775,Rashedi,Gholamreza,Gholamreza Rashedi
704.1614,Smith,Martin C.,Martin C. Smith
805.4669,Cao,Junpeng,Junpeng Cao
705.0168,Nane,Erkan,Erkan Nane
1105.4463,Ilmavirta,Joonas,Joonas Ilmavirta
704.156,Zhang,Zhi-Ming,Zhi-Ming Zhang
704.314,Rahaman,Farook,Farook Rahaman
704.3774,Zhang,Fu-Chun,Fu-Chun Zhang
704.0204,Pala,Marco G.,Marco G. Pala
706.0569,Kloosterman,Jenna,Jenna Kloosterman
804.1026,Harchaoui,Zaid,Zaid Harchaoui
1101.4031,Liao,Hanlin,Hanlin Liao
704.013,Leites,Dimitry,Dimitry Leites
705.0583,Shevchenko,Ivan I.,Ivan I. Shevchenko
911.1176,Jiang,Xinxin,Xinxin Jiang
802.3993,Grebenkov,Denis S.,Denis S. Grebenkov
712.3288,De Lellis,Camillo,Camillo De Lellis
705.2987,Chen,Yanbei,Yanbei Chen
803.0245,Sarkar,Sujit,Sujit Sarkar
1312.2331,Ren,Guangyi,Guangyi Ren
704.1518,Green,Joel D.,Joel D. Green
708.2067,Barwick,Clark,Clark Barwick
709.1162,Hansen,Sarah M.,Sarah M. Hansen
705.0647,Masters,Karen L.,Karen L. Masters
709.4311,Qian,Zhixin,Zhixin Qian
710.092,Beloborodov,Andrei M.,Andrei M. Beloborodov
704.0601,Geng,Chao-Qiang,Chao-Qiang Geng
806.0002,Huh,Yejin,Yejin Huh
708.2256,Klyachko,Anton A.,Anton A. Klyachko
711.0518,Majumdar,Subhabrata,Subhabrata Majumdar
912.4764,Peng,Yandong,Yandong Peng
705.1598,Särkkä,Simo,Simo Särkkä
712.1528,Feruglio,Ferruccio,Ferruccio Feruglio
708.1931,Chowdhury,Debanjan,Debanjan Chowdhury
705.1057,Käfer,Jos,Jos Käfer
709.4543,Lejeune,François-Xavier,François-Xavier Lejeune
704.0295,Basu,Saugata,Saugata Basu
707.0455,Russo,Jorge G.,Jorge G. Russo
705.0449,Marteau,Pierre-François,Pierre-François Marteau
710.4768,Martinez,Wendy L.,Wendy L. Martinez
704.109,Cai,Yi-Fu,Yi-Fu Cai
707.3068,Dugall,Berndt,Berndt Dugall
804.3565,Chaichian,Masud,Masud Chaichian
704.1151,Costa,Edgardo,Edgardo Costa
912.4362,Corbalán,Ramón,Ramón Corbalán
704.0285,Conrad,Edward H.,Edward H. Conrad
705.099,Kee,Hae-Young,Hae-Young Kee
704.2369,Holm,Darryl D.,Darryl D. Holm
704.2862,Nikonov,Dmitri E.,Dmitri E. Nikonov
1105.4258,Vaidya,Bhargav,Bhargav Vaidya
705.1571,Zhao,Zhen-Hua,Zhen-Hua Zhao
705.1373,Liang,En-Wei,En-Wei Liang
708.109,Miroshnichenko,Andrey E.,Andrey E. Miroshnichenko
810.3715,Johansson,Karl H.,Karl H. Johansson
1109.2304,Torr,Philip H. S.,Philip H. S. Torr
801.2632,Popescu,Dorin,Dorin Popescu
706.064,Scannell,Kevin P.,Kevin P. Scannell
707.315,Rodriguez-Pedraza,Ricardo A.,Ricardo A. Rodriguez-Pedraza
705.1485,Walsh,Cormac,Cormac Walsh
706.3684,Donnell,Pete,Pete Donnell
710.1924,Abbasi-Yadkori,Yasin,Yasin Abbasi-Yadkori
704.1394,Hadzic,Tarik,Tarik Hadzic
811.259,Brichard,Joelle,Joelle Brichard
704.2601,Sánchez,Sebastian F.,Sebastian F. Sánchez
705.3667,Daskalopoulos,Panagiota,Panagiota Daskalopoulos
710.0646,Shigemitsu,Junko,Junko Shigemitsu
1104.0451,Talukdar,Ishan,Ishan Talukdar
801.0275,Tan,Vincent Y. F.,Vincent Y. F. Tan
704.0253,Blake,Geoffrey A.,Geoffrey A. Blake
705.1927,Godet,Fanny,Fanny Godet
704.0345,Kim,Beom Jun,Beom Jun Kim
707.1982,Liddle,Andrew R,Andrew R Liddle
1106.1223,Weng,Zhengyu,Zhengyu Weng
708.3258,Collins,Chris A.,Chris A. Collins
903.5317,Lin,Weipeng,Weipeng Lin
709.1175,Koshnick,Nicholas C.,Nicholas C. Koshnick
705.3051,Napier,Terrence,Terrence Napier
710.2604,Wong,Tai,Tai Wong
708.0356,Giorgi,Gian Luca,Gian Luca Giorgi
708.2173,Ahmed,Amal,Amal Ahmed
802.3732,Liu,Boyang,Boyang Liu
1101.0199,Xing,Xingxing,Xingxing Xing
910.5841,Meyer,Jannik,Jannik Meyer
705.2415,Bernardini,Maria Grazia,Maria Grazia Bernardini
704.066,Kaxiras,Efthimios,Efthimios Kaxiras
708.1322,Wu,Jackson,Jackson Wu
707.0765,Tosatti,Erio,Erio Tosatti
708.3413,Chindris,Calin,Calin Chindris
707.0001,Page,Don N.,Don N. Page
706.171,Nosek,Dalibor,Dalibor Nosek
709.0128,Aggarwal,Vaneet,Vaneet Aggarwal
806.1854,Wu,Xiaonan,Xiaonan Wu
705.3996,Mitsui,Takahisa,Takahisa Mitsui
901.2946,Galbraith,James K.,James K. Galbraith
705.2523,Pasricha,Renu,Renu Pasricha
706.3693,Flenner,Elijah,Elijah Flenner
704.2233,Cremonini,Sera,Sera Cremonini
709.2548,Klaiman,Shachar,Shachar Klaiman
906.3275,Ghosh,Archisman,Archisman Ghosh
706.049,Moore,Guy D.,Guy D. Moore
705.2532,Parashar,Prachi,Prachi Parashar
712.0223,Barthelemy,Agnès,Agnès Barthelemy
904.3906,Shen,Zhongwei,Zhongwei Shen
705.1816,Maharana,Anshuman,Anshuman Maharana
1001.4829,Naik,Vipul,Vipul Naik
903.4473,Zhang,Junhua,Junhua Zhang
709.395,Wallet,J-C.,J-C. Wallet
704.0636,Abramavicius,Darius,Darius Abramavicius
704.229,kozlowski,Miroslaw,Miroslaw kozlowski
709.4516,Manousakis,Efstratios,Efstratios Manousakis
705.3919,Ivanov,Nikolay A.,Nikolay A. Ivanov
1107.4763,Qiu,Anqi,Anqi Qiu
805.0918,Wiemer,Maik,Maik Wiemer
805.2479,Bogdan,Małgorzata,Małgorzata Bogdan
705.0368,Wang,Lifan,Lifan Wang
1003.2507,Hu,Shuming,Shuming Hu
1001.0086,Cashen,Christopher H.,Christopher H. Cashen
705.2972,Meyer,Hinrich,Hinrich Meyer
704.2881,Akutsu,Tomomi,Tomomi Akutsu
708.1545,Tyson,Neil D.,Neil D. Tyson
710.4098,Mundal,Olav,Olav Mundal
707.3313,Spice,Loren,Loren Spice
1006.1537,Zhou,Junping,Junping Zhou
802.2686,Vodel,W,W Vodel
709.2878,Clapp,Mónica,Mónica Clapp
809.181,Cruz,Felipe A.,Felipe A. Cruz
704.344,Xu,Cenke,Cenke Xu
707.0308,Saric,Dragomir,Dragomir Saric
808.0985,Gu,Zhonghua,Zhonghua Gu
801.4171,Rios,Arnau,Arnau Rios
704.0435,Pravda,Vojtech,Vojtech Pravda
709.3541,Ulukus,Sennur,Sennur Ulukus
911.2071,Panchuk,Anastasiia,Anastasiia Panchuk
707.4304,Gomez,Leticia,Leticia Gomez
1002.319,Zhu,Quanyan,Quanyan Zhu
904.2489,Crampon,Mickaël,Mickaël Crampon
706.1939,LaRocque,Jennifer M.,Jennifer M. LaRocque
704.0779,Graff,Philip B.,Philip B. Graff
710.2761,Alonso-Herrero,Almudena,Almudena Alonso-Herrero
705.1543,Fisher,Matthew P. A.,Matthew P. A. Fisher
704.205,Jorgensen,Palle E. T.,Palle E. T. Jorgensen
705.4634,Harrington,Patrick L.,Patrick L. Harrington
805.1975,Zhang,Deyu,Deyu Zhang
710.0438,Ohta,Kazutoshi,Kazutoshi Ohta
810.444,Dolev,Shlomi,Shlomi Dolev
704.119,Ren,Ji-Rong,Ji-Rong Ren
704.3315,Kurayama,Tomoharu,Tomoharu Kurayama
705.1516,Hughes,Taylor L.,Taylor L. Hughes
706.4316,Jain,Bhuvnesh,Bhuvnesh Jain
704.2839,Davies,Roger L.,Roger L. Davies
705.2134,Ichiki,Kiyotomo,Kiyotomo Ichiki
704.0878,Juhin,Amélie,Amélie Juhin
705.2192,Netzer,Hagai,Hagai Netzer
705.2478,Park,Young-Jai,Young-Jai Park
704.2272,Hwang,Ho Seong,Ho Seong Hwang
707.3576,Sur,Chiranjib,Chiranjib Sur
709.1656,Armstrong,Amber,Amber Armstrong
707.1239,Llanes-Estrada,Felipe J.,Felipe J. Llanes-Estrada
705.0524,Xavier,Frederico,Frederico Xavier
804.0698,Ninkovic,Slobodan,Slobodan Ninkovic
801.3014,Frisch,Uriel,Uriel Frisch
704.1256,Faraggi,Alon E.,Alon E. Faraggi
706.3031,Miller,Ezra,Ezra Miller
805.4521,Tatar,Doina,Doina Tatar
801.2004,Zhang,Yanxia,Yanxia Zhang
705.1658,Scoppola,Benedetto,Benedetto Scoppola
705.1676,Marx,Raimund,Raimund Marx
709.0746,Sohoni,Milind,Milind Sohoni
705.3063,Currie,Thayne,Thayne Currie
1011.6588,Ahlqvist,Pontus,Pontus Ahlqvist
704.2841,Dong,Lun,Lun Dong
801.2247,Colomé-Nin,Gemma,Gemma Colomé-Nin
1107.4027,Rybarczyk,Théo,Théo Rybarczyk
704.0483,Machida,Kazushige,Kazushige Machida
810.1797,Shi,Changsheng,Changsheng Shi
706.1859,Jauho,Antti-Pekka,Antti-Pekka Jauho
705.2137,Žerovnik,Janez,Janez Žerovnik
809.4207,Prialnik,Dina,Dina Prialnik
708.3321,Gupta,Shivani,Shivani Gupta
805.4638,Ruan,Lijuan,Lijuan Ruan
709.0812,Jacobsen,Jesper Lykke,Jesper Lykke Jacobsen
1110.5437,Afzalian,Aryan,Aryan Afzalian
706.4219,Laville,Martine,Martine Laville
704.3654,Sakamoto,Seiichi,Seiichi Sakamoto
704.2417,Pavlidou,Vasiliki,Vasiliki Pavlidou
805.2495,Brezov,Danail,Danail Brezov
1103.3369,Liu,Mengmeng,Mengmeng Liu
710.2415,Rai,Santosh Kumar,Santosh Kumar Rai
808.0926,Rachford,Brian L.,Brian L. Rachford
712.2953,Guo,Feng-Kun,Feng-Kun Guo
906.3765,Monroe,Hunter,Hunter Monroe
704.0499,Motani,Mehul,Mehul Motani
805.0953,Kshetri,Ritesh,Ritesh Kshetri
704.3078,Maccio',Andrea V.,Andrea V. Maccio'
706.2498,Esteban-Pretel,Andreu,Andreu Esteban-Pretel
712.0313,Kondej,Sylwia,Sylwia Kondej
808.0509,Bansal,Shweta,Shweta Bansal
707.054,Zhang,Yi-Cheng,Yi-Cheng Zhang
712.3093,Li,Huiyuan,Huiyuan Li
901.2649,Meghdadi,Zohreh,Zohreh Meghdadi
707.4365,Kirchev,Kiril,Kiril Kirchev
707.1099,Agnihotri,Samar,Samar Agnihotri
705.0392,Grason,Gregory M.,Gregory M. Grason
707.3647,Lin,Huey-Wen,Huey-Wen Lin
704.1855,Nanopoulos,Dimitri V.,Dimitri V. Nanopoulos
710.3669,Kimoto,Kazufumi,Kazufumi Kimoto
705.1597,Schroll,Sibylle,Sibylle Schroll
707.2702,Lagage,Pierre-Olivier,Pierre-Olivier Lagage
804.3862,Yun-feng,Cao,Cao Yun-feng
706.1446,Peschanski,Robi,Robi Peschanski
707.2506,Aras,Raghav,Raghav Aras
706.3119,Sinkovics,Annamaria,Annamaria Sinkovics
805.0315,Zuber,Jean-Bernard,Jean-Bernard Zuber
705.0428,Guéguen,Emeric,Emeric Guéguen
907.2601,Manton,Jonathan H.,Jonathan H. Manton
